Group,Gal,zmemb,ra,dec,logSFR_NUV,logSFR_FUV,RE_g,n_g,RE_r,n_r,RE_i,n_i,RE_z,n_z,e_RE_g,e_n_g,e_RE_r,e_n_r,e_RE_i,e_n_i,e_RE_z,e_n_z,m_g_corrected,m_r_corrected,m_i_corrected,m_z_corrected,ebv,e_mag_g,e_mag_r,e_mag_i,e_mag_z,FUV_corrected,NUV_corrected
171,4,0.112916,230.961707942046,2.665967989545834,1.248976602397935,1.2371128715330766,6.6138,2.1561,7.0061,2.3761,7.3804,2.586,7.7856,2.8133,0.0167,0.0084,0.0155,0.0066,0.0272,0.0107,0.0433,0.0171,17.72456593744865,17.2294994857937,16.818158663699577,16.781193174168827,0.04453261,0.0012847244473063544,0.0016626399558223406,0.0020072073538906178,0.0027303248490706585,20.13374429750883,19.135161912031304
176,2,0.026964,238.3772186074645,20.95346383473736,,-0.29604677715114924,6.6431,2.112,7.0224,2.2014,0.0,0.0,7.776,2.3791,0.0088,0.0048,0.0085,0.0039,0.0,0.0,0.0232,0.0092,,,,,0.049369056,Infinity,Infinity,Infinity,Infinity,19.4800156355565,
176,3,0.018608,238.378110723174,20.98374316650619,-0.07591766258056865,-0.11405313836633901,32.6438,0.9141,32.0978,0.9682,0.0,0.0,31.0129,1.0757,0.0189,0.0011,0.0179,9.0E-4,0.0,0.0,0.0451,0.0025,16.099577014646222,15.79779604963521,,15.529889731508671,0.050191317,6.654502227828228E-4,8.545753766420575E-4,Infinity,0.0013027936712969956,17.486500511307565,17.281995714911826
176,1,0.01876,238.3661403755266,20.96810893908589,-0.602033597268802,-0.6573910913251648,7.0757,1.0444,7.6221,1.0816,0.0,0.0,8.7076,1.1555,0.0084,0.0029,0.0095,0.0022,0.0,0.0,0.026,0.0064,17.540167733754103,17.3521854670866,,17.287118157631387,0.049851287,0.0016974138381680266,0.002264146948677729,Infinity,0.004128879949959182,18.394402512956457,18.25689781243564
176,4,0.026964,238.383926488009,20.96404373368178,0.49228146283287444,0.5361315683731807,34.0218,0.8556,33.6164,0.8462,0.0,0.0,32.8109,0.8276,0.0776,0.003,0.0774,0.003,0.0,0.0,0.2015,0.0086,17.48575484929827,17.30135305135531,,17.166205202189303,0.04955087,0.0020940066132180625,0.00312414898119797,Infinity,0.006841717953886371,18.26885215901091,18.22449655385776
177,1,0.085506,238.6554753137198,30.10530962117303,,0.629229639676609,22.0759,1.222,21.5682,1.5421,0.0,0.0,20.5596,2.1781,0.0509,0.0043,0.0434,0.0038,0.0,0.0,0.1183,0.0111,,,,,0.033461966,Infinity,Infinity,Infinity,Infinity,19.67288595347639,
177,3,0.085506,238.6710601149368,30.13499826326378,0.8677688834489334,0.8461502952011326,18.0901,1.5548,17.7378,1.7779,0.0,0.0,17.0376,2.2212,0.0779,0.008,0.0743,0.0078,0.0,0.0,0.2153,0.0236,17.520472089922027,17.050960350774613,,16.689659406350074,0.034310017,0.002332970096595429,0.0026022797208718434,Infinity,0.005359847403645245,19.38681995918402,18.91342833676089
177,2,0.080229,238.6597598511432,30.12442960864697,0.8872124807131847,0.851905080533772,12.8677,2.8882,13.334,3.0517,0.0,0.0,14.2607,3.3765,0.0362,0.0084,0.0348,0.0071,0.0,0.0,0.1001,0.0185,17.00443072636673,16.58269517359491,,16.166998755054678,0.03394277,0.0018514801138701362,0.0019746096675205926,Infinity,0.003204461563753483,18.9778712942627,18.729374646174964
178,1,0.117894,241.1470961474443,26.63069236201361,0.9341917194851419,0.9577543585156025,10.3096,1.9459,9.9951,1.9401,0.0,0.0,9.3704,1.9286,0.0343,0.0096,0.026,0.0072,0.0,0.0,0.0568,0.0152,18.32704321894402,17.885476182966283,,17.46497784872601,0.05427917,0.002302200826020224,0.002785929756452068,Infinity,0.0033193454789955936,19.549049719217567,19.447728169154516
178,3,0.117894,241.1727961533396,26.62605726066442,0.8698922743652702,0.8347950633492456,11.5577,0.6549,11.415,0.8137,0.0,0.0,11.1317,1.1294,0.0193,0.0024,0.0175,0.0021,0.0,0.0,0.0433,0.006,18.26807086863793,17.756665639587155,,17.304749089327764,0.055034116,0.0022952803804810974,0.0023023441366440156,Infinity,0.003642781358060847,19.856447957133458,19.60847678195419
178,4,0.118332,241.1895838811569,26.62182389863917,0.5975471556308491,0.6225560650220245,7.3875,0.8603,7.2516,1.0715,0.0,0.0,6.9815,1.4913,0.0061,0.0018,0.0046,0.0013,0.0,0.0,0.0101,0.0031,17.85549269005164,17.02262403819101,,16.370807439192898,0.055450644,0.0012213724452595658,9.95487220823681E-4,Infinity,0.001091880770758448,19.861145442721643,19.86732828421374
178,2,0.086508,241.1583836351159,26.61643875074898,1.0243065748346005,1.0766306083042707,12.211,2.8314,11.4408,3.2811,0.0,0.0,9.9102,4.1748,0.0302,0.008,0.0184,0.0051,0.0,0.0,0.0437,0.0141,17.396900145794667,16.50741220773829,,15.85946537748177,0.054728486,0.0011962484732735523,9.424923818592622E-4,Infinity,0.0010222545354549653,19.347889665061064,19.442540114604213
185,2,0.030818,312.4743758264021,-48.89632833344687,1.0624510924247694,1.1105070533669572,9.9521,0.5374,9.7577,0.6954,9.5722,0.8462,9.3713,1.0094,0.0084,0.0021,0.0059,0.0011,0.0096,0.0021,0.0158,0.0039,17.862647423599128,17.308612976266247,16.9233783575539,16.78394505655238,0.038336523,0.0012966631801593059,0.0010254961106722193,0.001438673254598777,0.002159986012431198,19.81351023449143,18.9662278290828
185,4,0.030818,312.5096419987884,-48.89807021969206,0.05511561986672753,0.09231993791189552,8.3385,1.502,8.8669,1.8135,9.371,2.1107,9.9168,2.4324,0.0293,0.0082,0.0272,0.0068,0.0508,0.0122,0.082,0.0198,18.225808088261058,17.828081001245316,17.55156656507386,17.481488561911576,0.038612045,0.0018076307658097788,0.0016563100369412084,0.002663652769705144,0.0044447791845373666,20.106836918992965,19.84671632025108
185,1,0.030818,312.4597627874764,-48.90955213886949,0.3667529063647965,0.28191340603311765,16.3301,0.908,16.7771,0.995,17.2036,1.078,17.6653,1.1678,0.0114,0.0014,0.0094,8.0E-4,0.0165,0.0015,0.0267,0.0026,16.86961984650461,16.574293642895096,16.402415513685558,16.331285752217596,0.03783985,6.885390011083212E-4,6.391871057683438E-4,0.0010824527146166296,0.001443157563961988,18.3252158394019,17.952888940933505
185,3,0.030818,312.5027975457372,-48.91636992468332,0.5548745576887093,0.5697327155981675,32.1126,0.5236,31.4373,0.6267,30.793,0.7251,30.0955,0.8316,0.0106,7.0E-4,0.0076,4.0E-4,0.0121,7.0E-4,0.02,0.0013,16.329866554554165,15.787565219114827,15.49751552605939,15.355387315046716,0.03814484,4.883119331946024E-4,4.2573575021270343E-4,7.007370015760768E-4,8.217007660242391E-4,18.514007180622595,18.07719831547371
186,3,0.094365,314.4895706185349,-24.94810710824377,,1.6861681964020114,6.5892,2.731,0.0,0.0,6.2917,3.2618,6.1344,3.5424,0.0421,0.0306,0.0,0.0,0.0207,0.0139,0.0343,0.0236,,,16.54203134561306,16.366511132325744,0.06218225,0.003068758976270747,Infinity,0.0012462186892578627,0.00226317014310283,19.58761804411607,
186,1,0.094365,314.472846415685,-24.96240135644899,,0.7806500308896887,25.5409,2.7281,0.0,0.0,18.9165,3.404,15.4152,3.7613,0.2211,0.0188,0.0,0.0,0.1194,0.0158,0.1894,0.0241,,,16.540252115669464,16.274975260048194,0.062246647,0.0029559924648999464,Infinity,0.0018835406861519284,0.0047173115874442105,19.508406744324088,
186,4,0.094365,314.4941688273316,-24.96287790106267,,1.5263001187664784,5.4471,0.9389,0.0,0.0,5.7367,0.9464,5.8898,0.9503,0.0097,0.0066,0.0,0.0,0.0074,0.0035,0.0112,0.0059,,,16.95509888181582,16.876046482444107,0.06236795,0.0020050132481134754,Infinity,0.0013128906966090991,0.003376915946960717,19.586356513019528,
188,3,0.055752,314.8658029127148,-60.67951356115095,1.0456655474227023,1.017791322476203,12.66,1.4216,13.2939,1.556,13.8987,1.6843,14.5533,1.8231,0.0225,0.0035,0.0154,0.0022,0.0267,0.0034,0.0451,0.0058,16.523146896206118,15.994001056098883,15.752757023847245,15.625910903011237,0.040596966,5.144276051681007E-4,4.1185121235761996E-4,6.008466909423375E-4,7.82148866875515E-4,19.035575531099653,17.945611280785343
188,1,0.055752,314.848228737484,-60.66764493567462,1.1194260785485053,1.1216550612740104,26.1403,4.1869,26.6647,5.0465,27.1651,5.8666,27.7068,6.7544,0.087,0.0105,0.0455,0.0055,0.0754,0.0088,0.1392,0.0163,15.129269692019305,14.240152310786682,13.878337290933642,13.60397553228233,0.04092898,3.0647735380509095E-4,2.0455600987726426E-4,2.5819227177639655E-4,2.846649242291129E-4,18.666031957336283,17.964065327659945
188,2,0.055752,314.8554311159941,-60.65726601337487,0.7365129593537763,0.503435781330646,5.9336,1.4967,6.0821,1.5417,6.2237,1.5846,6.377,1.6311,0.0082,0.0047,0.0048,0.003,0.0074,0.0038,0.0129,0.0063,16.71958367757161,16.117409898679053,15.864745019440653,15.706190579771906,0.04102526,4.6228249697091787E-4,3.674045476130965E-4,4.900133439589186E-4,5.813833823179078E-4,19.058689904577466,18.31576881188043
189,1,0.029797,319.3413486550888,-35.90026721640999,,0.7743433001289066,25.9244,1.9534,27.7094,2.3266,29.4125,2.6827,0.0,0.0,0.0198,0.0016,0.0195,0.0014,0.0378,0.0028,0.0,0.0,,,,,0.068159506,Infinity,Infinity,Infinity,Infinity,17.02098155479457,
189,3,0.029797,319.3556826032616,-35.91792837255518,,0.5619691735789889,11.1068,1.0678,12.2061,1.1353,13.255,1.1998,0.0,0.0,0.019,0.0038,0.0195,0.0031,0.0285,0.0047,0.0,0.0,,,16.891309403801888,,0.06756172,0.001594872309804981,Infinity,0.0014673066603049587,Infinity,19.18103542346952,
189,2,0.029797,319.3494413525481,-35.92204608091316,,-0.08566181156736974,7.8829,1.1821,8.7041,1.1776,9.4876,1.1734,0.0,0.0,0.0139,0.0051,0.0136,0.0039,0.0192,0.0055,0.0,0.0,,,16.98564849536886,,0.06756886,0.0016550455044772557,Infinity,0.0015882223802601901,Infinity,19.07138530811089,
189,4,0.029797,319.3614926524389,-35.92601140014751,0.044705594484316435,-0.03491494966580788,10.4372,1.3087,12.405,1.4661,14.2826,1.6164,0.0,0.0,0.0186,0.0035,0.0233,0.0032,0.0386,0.0049,0.0,0.0,16.774104775292763,15.512649257951928,16.664677085673127,,0.0671943,0.0014057392319644694,0.05685223872439356,0.0013372664921350208,Infinity,19.063727982663757,18.373062770749705
190,3,0.073594,319.5107844473522,-50.76681690602447,1.0329390963696916,0.9779451078148824,26.2784,0.759,27.6169,1.0137,28.8941,1.2567,30.2765,1.5198,0.0423,0.0021,0.0495,0.0023,0.0866,0.004,0.1336,0.0062,16.49877776942054,16.073915044728043,15.770608496459253,15.769472135265472,0.025448253,8.720450536914007E-4,0.0011377657315784673,0.0015194043167842896,0.002129344642918378,18.475326373071898,18.17761325404567
190,4,0.073594,319.5438594395214,-50.75701221930069,,0.48918698743862876,31.7904,2.9396,32.2004,3.4274,32.5915,3.8928,33.0149,4.3966,0.0896,0.0069,0.0527,0.0039,0.0742,0.0054,0.1303,0.0097,,,,,0.025416357,Infinity,Infinity,Infinity,Infinity,19.697221674012518,
190,2,0.073594,319.5052541550052,-50.73937955580364,0.6043111743262344,0.41928635885281906,10.3951,0.9253,10.2129,1.165,10.0391,1.3938,9.8509,1.6414,0.0204,0.0035,0.0182,0.0031,0.0294,0.0054,0.046,0.0086,17.74518231470317,17.19675481535771,16.828472265920148,16.73659810248657,0.02645118,0.0010650466725269732,0.0012685545044198374,0.0016746328897533386,0.0019260792127880687,19.871973245477044,19.24918305915431
193,1,0.051666,327.6956792617502,-61.76406275227215,,0.538381348887965,49.9457,2.1129,50.0372,2.4431,50.1245,2.7581,50.2191,3.0991,0.0455,0.0019,0.0258,0.001,0.0291,0.0011,0.0523,0.0021,,,,,0.034454837,Infinity,Infinity,Infinity,Infinity,18.80604792619849,
193,2,0.051666,327.6992817943159,-61.73029127171835,0.2114660877524681,0.2350134261310597,12.726,1.4895,12.3378,1.4975,11.9675,1.505,11.5665,1.5133,0.0749,0.0114,0.0404,0.0054,0.0613,0.0086,0.1121,0.0167,18.62494942561933,18.331061395771407,18.133741374364863,18.123821009857622,0.034569897,0.0021733752418277735,0.0018882054209116463,0.0022125396640668934,0.006051326873319646,19.564467733090765,19.463107931398042
193,4,0.051666,327.709980066331,-61.74423853155358,0.34772221246408996,0.17107795326236364,10.157,1.1633,9.5966,1.1987,9.0618,1.2325,8.483,1.2691,0.0062,0.0019,0.0037,0.0011,0.0035,0.001,0.006,0.0019,17.720443146055217,16.757669287839608,16.3710179344685,16.03036015708428,0.03462189,9.894658669689332E-4,5.377133882298485E-4,3.711151787829443E-4,7.393270317009992E-4,19.724306415262497,19.12246761961898
193,3,0.051666,327.7088866696533,-61.72467840426133,0.03762329567227418,-9.106783676688934E-4,11.428,1.3349,11.3368,1.5118,11.2499,1.6806,11.1558,1.8633,0.0354,0.0078,0.0187,0.0041,0.0302,0.0065,0.0556,0.0119,18.391413363460376,18.009064056330597,17.769366118490108,17.70409776734931,0.0345658,0.001514905543175757,0.0011878614152290212,0.0012007946946685005,0.003101260459121793,20.15427799433758,19.89771491159853
194,3,0.067693,330.1994831215273,-42.81518002453856,0.13128054177388115,0.16722147329239512,15.81,0.9136,14.8581,0.8449,13.9498,0.7793,12.9666,0.7083,0.0851,0.0089,0.0487,0.0041,0.0693,0.007,0.1234,0.0135,19.911371938266885,19.388794258510156,19.121388293354215,19.03526397366196,0.01297442,0.006336283860750505,0.0045819821527623384,0.008044948686582884,0.017913884256466676,20.320642224457522,20.250266405614614
194,1,0.067693,330.1682493429522,-42.81854129533422,0.729912799263067,0.7450558637788607,17.1391,0.73,16.8254,0.8305,16.5261,0.9264,16.2021,1.0302,0.0106,0.0014,0.0058,7.0E-4,0.0091,0.0012,0.0165,0.0022,17.26528162060176,16.645872831630925,16.318118252878833,16.181683002569272,0.013056566,8.285172850828237E-4,6.174450156485713E-4,7.728504394518995E-4,0.001500112291821328,19.88069898841384,19.406146093445617
194,2,0.067693,330.1806055696276,-42.82142188853504,1.6723837187031858,1.7211739219494806,9.3017,1.0781,8.6474,1.665,8.0231,2.225,7.3473,2.8312,0.0048,0.0014,0.0025,8.0E-4,0.004,0.0016,0.0074,0.0028,16.6641517410614,15.81843620832707,15.458631122149754,15.169999219795212,0.013006653,6.796415973352797E-4,3.4244205312892946E-4,5.181376574545566E-4,6.207396520543546E-4,20.279011038521464,19.3232710213853
194,4,0.067693,330.211453243805,-42.8283383241871,0.4556906957373599,0.39099376127792773,20.0364,0.5641,19.64,0.6829,19.2619,0.7963,18.8525,0.9191,0.0107,9.0E-4,0.0067,4.0E-4,0.0105,8.0E-4,0.018,0.0016,16.989462354874348,16.339241526675742,16.017783827166227,15.883991843758286,0.012926363,7.750154660994882E-4,5.751481516267919E-4,7.975290400693202E-4,0.0016457337672156538,19.245598421743058,18.868918819425435
195,3,0.069838,330.6317468517943,-22.89038742930997,,0.44354196331708273,40.2134,4.2837,41.3666,4.801,42.4669,5.2946,43.658,5.8289,0.1098,0.007,0.0623,0.004,0.1203,0.0074,0.2149,0.0133,,,,,0.0270903,Infinity,Infinity,Infinity,Infinity,19.697581160445168,
195,1,0.07177,330.6068842176135,-22.88645268623148,,0.5480930877998738,12.4631,1.4744,11.9326,1.7045,11.4265,1.924,10.8787,2.1616,0.0055,0.001,0.0031,6.0E-4,0.0056,0.0011,0.01,0.002,,,,,0.027908985,Infinity,Infinity,Infinity,Infinity,19.495459112006763,
195,4,0.069838,330.6448439367783,-22.90050394610396,0.29332001857401124,0.23413965223289424,11.7316,0.4372,11.7757,0.5385,11.8177,0.6351,11.8633,0.7397,0.0085,0.0012,0.007,8.0E-4,0.0122,0.0017,0.0197,0.0029,17.921896805687282,17.35383880552439,17.062692716598356,16.93322141049603,0.026839491,7.75970538343985E-4,6.524449004099092E-4,0.0015300376879255413,0.002686616204396677,20.003925200359586,19.528547302211457
196,2,0.0342,332.1291946514334,-57.30171219464453,0.4020594744432735,0.3429817568654574,28.4836,1.279,28.286,1.3817,28.0975,1.4797,27.8935,1.5857,0.0219,0.0013,0.0175,0.001,0.031,0.0017,0.0508,0.0029,16.508758580172834,16.060128074943208,15.803708611913326,15.743960372355604,0.023138942,5.648140842311324E-4,5.482497657071391E-4,0.0011032314230630424,0.001407601888992244,18.398653238461893,18.090730796878166
196,3,0.0342,332.1321567400203,-57.28301894705007,0.02264810307331011,0.05307923348040333,7.4447,2.2522,7.073,2.0618,6.7183,1.8801,6.3343,1.6834,0.0327,0.0154,0.0207,0.0094,0.0321,0.0139,0.0549,0.024,18.814212372514657,18.508462172729626,18.330581724571754,18.267939899990154,0.022783559,0.0021240992860514915,0.00227628665851346,0.004448101067892813,0.0052403632460649606,20.188695377524525,19.895225553574882
196,4,0.0342,332.1453394502563,-57.29395170459528,0.3363719340525435,0.24768695142790698,3.3591,1.164,3.297,1.3261,3.2378,1.4807,3.1738,1.6481,0.0019,0.0028,0.0013,0.0021,0.002,0.0034,0.0033,0.0057,17.286532473678434,17.08789337884114,16.733283864598313,16.762378036297754,0.022837708,5.532863671540851E-4,5.767442814042713E-4,9.164322915799126E-4,0.0010695691090474486,18.63689025205578,18.254949647854982
196,1,0.0342,332.1212838678745,-57.27773774592522,0.3228321072321094,0.36149651164955543,19.5008,1.0816,19.9507,1.3352,20.38,1.5771,20.8446,1.8389,0.049,0.004,0.05,0.004,0.092,0.0075,0.1462,0.0119,17.878713022208938,17.46620097197214,17.240029180940873,17.154530334669314,0.022832476,0.0017544245293041952,0.0018512503005499055,0.0035005679430762365,0.005005602954371572,19.905414221984625,19.59417056059663
197,2,0.045558,332.2561147626935,17.82129467021664,,0.6683988278768886,26.4413,0.9757,26.39,1.1754,0.0,0.0,26.2882,1.5722,0.0315,0.0023,0.029,0.0018,0.0,0.0,0.0453,0.0025,,,,,0.052047838,Infinity,Infinity,Infinity,Infinity,18.20780328196045,
197,3,0.045078,332.2606291955395,17.83857412430546,1.116114624914049,1.1153250862192525,24.2698,0.5837,24.7529,1.0041,0.0,0.0,25.713,1.8392,0.0176,0.0012,0.0199,0.0011,0.0,0.0,0.0425,0.0025,15.265578709644767,14.56361384701264,,13.973846702098353,0.052402996,3.999204798433087E-4,4.3379608874153996E-4,Infinity,3.274689887710695E-4,17.746143677304037,17.248107426198573
197,1,0.045558,332.247120157879,17.8391415995514,0.1257084844825549,-0.03041058776996408,12.0486,0.927,13.7533,1.5638,0.0,0.0,17.1405,2.8291,0.0514,0.0084,0.0719,0.0094,0.0,0.0,0.1791,0.0226,17.107781621982745,16.25597527214481,,15.61254653352731,0.052348707,0.0012612141665337075,0.001241920151488518,Infinity,0.001018688903442058,19.95482682107758,19.404300992807084
197,4,0.045558,332.2784720715445,17.82663051691459,0.3472914424018647,0.2317339859437091,25.4178,0.2229,36.8489,0.5325,0.0,0.0,59.5625,1.1477,0.077,0.004,0.1782,0.0033,0.0,0.0,0.5052,0.0119,18.040547387130893,17.720632654609435,,17.451805397753056,0.052241728,0.0018951213836265939,0.0027621034982261237,Infinity,0.003966693832324022,19.299465386793397,18.850343598008813
199,2,0.0332,334.6639509486999,-24.17093920143219,0.7508218725019198,0.7808140013300644,43.6183,1.1887,39.8139,1.3921,36.184,1.5861,32.2547,1.7962,0.0291,0.0011,0.0198,7.0E-4,0.0201,9.0E-4,0.0301,0.0015,16.184850262864963,15.28388893494168,14.84917475558388,14.461469356019204,0.035009988,4.5102772126144743E-4,2.67882709141477E-4,5.834688505800942E-4,2.9849408679635266E-4,18.91525096864063,18.368151981869254
199,4,0.0828,334.6864028586588,-24.19869772673049,0.746218419784304,0.6523853574393694,9.1815,1.371,8.7066,1.2886,8.2535,1.21,7.763,1.1249,0.0213,0.0049,0.0134,0.0028,0.0176,0.0042,0.0296,0.0075,18.334640676447727,17.878413831958824,17.586917156628182,17.51422992418699,0.034706965,0.001430642393773835,0.001202352710998613,0.005454920026215945,0.002153659446360546,19.54516539067085,19.1503545871693
199,1,0.0332,334.6573136068217,-24.16205358286453,-0.2869814474231731,-0.3022000662081581,6.3195,1.9185,5.7799,1.854,5.2651,1.7925,4.7077,1.726,0.0235,0.0136,0.0144,0.0083,0.0184,0.014,0.0315,0.0244,23.356424823271105,22.08892573295865,22.083964097030634,21.706558060006973,0.034934808,0.12456297422646607,0.040432247778293816,0.09638913574428844,0.07604700568274343,19.94716768438544,19.748892989783787
201,1,0.044191,335.5829964818444,-61.29467280196997,0.23452732622042483,0.15926141713693376,13.1792,0.846,12.6094,0.9912,12.0657,1.1297,11.4772,1.2796,0.0091,0.0014,0.0055,8.0E-4,0.0077,0.0012,0.0133,0.0022,17.436728102547246,16.79279144027699,16.431826519627574,16.24695102111608,0.03454934,7.053871789791765E-4,5.850659709218714E-4,6.845641887460848E-4,9.557509119007435E-4,19.414492704210577,19.066099783862647
201,2,0.044191,335.5996443886925,-61.27986027285171,0.7753517956933678,0.8039411172294599,27.8107,0.8172,26.5693,1.1353,25.3848,1.4387,24.1026,1.7671,0.008,6.0E-4,0.0047,3.0E-4,0.0067,5.0E-4,0.0116,9.0E-4,16.126756147485782,15.25451765160846,14.856115593663432,14.581622790730679,0.035134714,3.3440359752269196E-4,2.3917048590095118E-4,2.5764482514332673E-4,3.443925395637408E-4,19.163551199942116,18.73006871037459
201,4,0.044191,335.6321568483304,-61.29583388651325,0.3134381206904848,0.3556929394588604,1.7417,2.0378,1.9301,2.3889,2.1099,2.724,2.3046,3.0867,0.0085,0.0408,0.0055,0.0248,0.0073,0.0282,0.0122,0.0479,19.73728182284354,19.04924272002361,18.59844483478358,18.45958534366155,0.034992084,0.0020184065039511047,0.0015175168959427313,0.0015556065913246537,0.0022536678015708535,20.15002280233422,20.007747485005453
201,3,0.044191,335.6026170743777,-61.26484286143308,0.16941248882026017,0.1892663246186892,16.233,0.9431,16.6406,1.2702,17.0295,1.5822,17.4504,1.92,0.028,0.0027,0.0236,0.0022,0.0417,0.004,0.0674,0.0066,17.595703251445286,17.048838762468304,16.737978875366775,16.602455069876008,0.0352306,0.0012328807375143558,0.0011109430796815982,0.0015294649097838658,0.0023895484816989863,19.67610883195851,19.484402071206834
202,4,0.049985,336.3839405006032,-27.70813358587692,,0.8961016052104291,19.9446,1.3647,20.149,1.719,20.344,2.057,20.5551,2.4229,0.011,0.0011,0.0072,7.0E-4,0.0137,0.0013,0.0236,0.0023,,,,,0.018334107,Infinity,Infinity,Infinity,Infinity,17.839921569540234,
202,1,0.0509,336.3578906693227,-27.70135233137985,,0.7879833843627893,19.5684,1.5395,19.0386,1.6543,18.5331,1.7638,17.9859,1.8824,0.0103,0.0011,0.0054,6.0E-4,0.0081,9.0E-4,0.0151,0.0017,,,,,0.018404335,Infinity,Infinity,Infinity,Infinity,18.149607551121683,
202,2,0.049985,336.3657338106652,-27.70253071905433,1.0071263651010085,1.039432957409927,22.8195,1.8251,21.4114,1.886,20.0679,1.9442,18.6136,2.0071,0.0352,0.0035,0.0199,0.0017,0.028,0.0028,0.0502,0.0054,16.9054413056097,16.131139467722555,15.807474907918493,15.55187088586129,0.018384205,4.2017633471181E-4,2.596953063956447E-4,0.0015294193410615396,4.72829738147842E-4,19.852382203481355,18.985822398726956
202,3,0.186063,336.3831938210164,-27.70142831744614,1.9331517083856706,1.9749155990125598,9.4593,1.085,8.8295,1.1098,8.2286,1.1334,7.5782,1.159,0.0239,0.0049,0.0146,0.0033,0.0243,0.0064,0.0423,0.0109,18.281911235452817,17.726878838615512,17.404485526520258,17.42442751800014,0.018322498,8.936088703645413E-4,6.588620363668777E-4,0.0049389876684994794,0.0017636339780722717,20.001279202904445,19.604383916967784
204,1,0.0621,338.057883557289,-25.45337815863833,,0.6041476798249423,30.5491,2.3948,0.0,0.0,34.408,3.7869,36.4476,4.5227,0.1248,0.0092,0.0,0.0,0.1553,0.0106,0.2459,0.0168,,,,,0.026153285,Infinity,Infinity,Infinity,Infinity,19.041065901665423,
204,2,0.0621,338.077933941519,-25.44826101628676,,0.20364296687837324,23.9287,0.7718,0.0,0.0,21.5373,1.0942,20.2733,1.2646,0.0773,0.0051,0.0,0.0,0.1018,0.0078,0.1548,0.0125,,,17.005038373076417,16.940166155139284,0.026364917,0.0018348895189058934,Infinity,0.0022286098417464532,0.006324068378158677,19.171713358972436,
204,3,0.032159,338.0910084246492,-25.42946471467037,,-0.1633897838897429,22.2646,1.1954,0.0,0.0,24.0266,1.5855,24.9579,1.7917,0.0347,0.0025,0.0,0.0,0.0329,0.0021,0.0537,0.0035,,,,,0.026782347,Infinity,Infinity,Infinity,Infinity,19.530964238493247,
204,4,0.0363,338.1124436370977,-25.42637314902058,,1.1168537763750095,28.8852,1.5751,0.0,0.0,29.1137,2.4742,29.2345,2.9493,0.0327,0.0025,0.0,0.0,0.0291,0.0023,0.0489,0.0038,,,14.216093388747007,13.885581489627617,0.026670478,4.970239544855694E-4,Infinity,3.280207761560809E-4,6.023829403699022E-4,19.384835874119293,
