group_id,index,brickid,brickname,objid,type,ra,dec,ebv,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,Group,Gal,ID,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,z,log_M_stellar,e_log_M_stellar,log_SFR,e_log_SFR
52715,219,326925,2193m007,9740,SER,219.4649596791467,-0.6724193675242149,0.036511034,1.3772447,1.2422597,1.2631853,1.1799031,4.3907413,258271.77,17.166508,16.200348,15.805836,15.509773,15.778208,16.313185,16.793577,,0.9661598,0.39451218,0.69057465,0.29606247,219,219,9740,0.672763246018594,344.4565,0.0008,344.6372,0.0006,12.6929,0.0255,17.1117,0.0011,3.9490,0.0069,0.6421,0.0003,-66.1044,0.0287,344.4565,0.0008,344.6372,0.0006,12.706,0.0157,16.1433,0.0007,4.0577,0.0042,0.6421,0.0003,-66.1044,0.0287,344.4565,0.0008,344.6372,0.0006,12.7185,0.0124,15.7556,0.0006,4.1614,0.0031,0.6421,0.0003,-66.1044,0.0287,344.4565,0.0008,344.6372,0.0006,12.7320,0.0193,15.4564,0.0008,4.2736,0.0049,0.6421,0.0003,-66.1044,0.0287,0.0813,10.937,0.033,-1.284,0.711
159917,221,280001,3265m090,5344,REX,326.6039612863787,-8.983267563048708,0.042391483,1.6897418,1.8305391,1.0919905,1.6885186,1.0,0.0,18.558979,18.161983,17.788229,17.720743,17.57913,17.905867,15.293877,,0.39699554,0.3737545,0.4412403,0.06748581,221,221,5344,0.384194799982113,572.4981,0.0035,572.4426,0.0029,7.6097,0.0080,17.9007,0.0009,0.8910,0.0014,0.8136,0.0004,77.8835,0.1306,572.4981,0.0035,572.4426,0.0029,8.0145,0.006,17.4781,0.0008,0.9308,0.0008,0.8136,0.0004,77.8835,0.1306,572.4981,0.0035,572.4426,0.0029,8.4008,0.0095,16.9826,0.0017,0.9687,0.0013,0.8136,0.0004,77.8835,0.1306,572.4981,0.0035,572.4426,0.0029,8.8190,0.0154,16.9368,0.0015,1.0098,0.0022,0.8136,0.0004,77.8835,0.1306,0.0921,10.16,0.074,0.654,0.063
148827,222,312481,2081m032,1023,SER,208.0820447091263,-3.181098026858426,0.03813353,1.3368412,1.3989966,1.1864698,1.4443657,3.6286063,5163.644,18.30108,17.372898,16.954506,16.682108,16.768377,17.22235,16.669806,14.476681,0.9281826,0.41839218,0.6907902,0.272398,222,222,1023,0.388621374538141,343.5968,0.0021,343.7683,0.0016,6.5788,0.0300,18.1809,0.0030,2.9802,0.0238,0.4924,0.0007,72.4443,0.0681,343.5968,0.0021,343.7683,0.0016,6.1687,0.0182,17.3367,0.0018,3.2665,0.0142,0.4924,0.0007,72.4443,0.0681,343.5968,0.0021,343.7683,0.0016,5.7775,0.0153,16.9022,0.0015,3.5398,0.0137,0.4924,0.0007,72.4443,0.0681,343.5968,0.0021,343.7683,0.0016,5.3539,0.0251,16.6468,0.0026,3.8356,0.0232,0.4924,0.0007,72.4443,0.0681,0.128,10.855,0.057,0.34,0.243
89738,223,342527,1598p020,4745,SER,159.8417697457674,1.914614184480526,0.032473397,1.2443805,1.2385958,1.3943008,1.1895534,3.4410295,149755.47,16.841312,15.989524,15.616349,15.349863,15.313371,15.759859,14.786266,12.430198,0.8517885,0.37317467,0.63966084,0.26648617,223,223,4745,0.480053321841399,573.1452,0.0007,572.7144,0.0006,8.3350,0.0064,16.8089,0.0004,3.0356,0.0030,0.7402,0.0002,-77.3297,0.0367,573.1452,0.0007,572.7144,0.0006,8.2866,0.0049,15.9271,0.0004,3.3894,0.0023,0.7402,0.0002,-77.3297,0.0367,573.1452,0.0007,572.7144,0.0006,8.2404,0.0082,15.5739,0.0006,3.7270,0.0041,0.7402,0.0002,-77.3297,0.0367,573.1452,0.0007,572.7144,0.0006,8.1905,0.0134,15.3137,0.0009,4.0924,0.0067,0.7402,0.0002,-77.3297,0.0367,0.0823,10.962,0.036,0.524,0.207
428027,224,456180,1777p222,4787,SER,177.783139326117,22.29993098859176,0.024794387,1.1530082,1.4762039,1.2643797,1.1373479,1.1594297,22172.1,17.980572,17.686543,17.473724,17.430077,18.393389,18.502844,,,0.29402924,0.21281815,0.2564659,0.043647766,224,224,4787,0.350109481920035,345.3507,0.0083,343.9593,0.0071,8.5427,0.0256,17.9346,0.0024,0.9508,0.0067,0.8083,0.0012,-85.1634,0.3213,345.3507,0.0083,343.9593,0.0071,8.6754,0.0162,17.6559,0.0023,1.0511,0.0041,0.8083,0.0012,-85.1634,0.3213,345.3507,0.0083,343.9593,0.0071,8.8021,0.0207,17.4357,0.0017,1.1467,0.0049,0.8083,0.0012,-85.1634,0.3213,345.3507,0.0083,343.9593,0.0071,8.9391,0.0348,17.3617,0.0040,1.2503,0.0083,0.8083,0.0012,-85.1634,0.3213,0.1077,9.737,0.085,0.66,0.072
102051,225,284275,3260m082,6552,DUP,325.9534238627658,-8.196119533363808,0.053296883,1.2195157,1.3454206,1.5003786,1.3491323,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,225,225,6552,0.513517195048459,343.7489,0.0025,343.8800,0.0019,33.3154,0.1413,16.3146,0.0027,3.1977,0.0100,0.6374,0.0004,67.3471,0.0492,343.7489,0.0025,343.8800,0.0019,33.4208,0.091,15.4212,0.0017,3.5832,0.0065,0.6374,0.0004,67.3471,0.0492,343.7489,0.0025,343.8800,0.0019,33.5214,0.0903,15.0222,0.0016,3.9509,0.0064,0.6374,0.0004,67.3471,0.0492,343.7489,0.0025,343.8800,0.0019,33.6303,0.1420,14.7859,0.0024,4.3490,0.0100,0.6374,0.0004,67.3471,0.0492,0.0697,11.109,0.025,-0.031,0.099
343885,226,412483,2027p142,1131,SER,202.7149296599761,14.12790923823147,0.024548223,1.5267106,1.2587405,1.073795,1.1521869,1.1711941,48336.766,18.154108,17.470196,17.147404,16.949018,17.249655,17.845661,15.922602,,0.6839123,0.32279205,0.5211773,0.19838524,226,226,1131,0.452634637822426,343.7786,0.0055,343.6449,0.0048,11.8493,0.0205,18.1036,0.0015,1.0156,0.0037,0.4427,0.0005,49.5229,0.056,343.7786,0.0055,343.6449,0.0048,11.2814,0.0132,17.4532,0.0012,1.1232,0.0023,0.4427,0.0005,49.5229,0.056,343.7786,0.0055,343.6449,0.0048,10.7396,0.0181,17.1635,0.0019,1.2258,0.0034,0.4427,0.0005,49.5229,0.056,343.7786,0.0055,343.6449,0.0048,10.1532,0.0304,17.0074,0.0025,1.3370,0.0059,0.4427,0.0005,49.5229,0.056,0.0842,10.216,0.037,-0.03,0.123
267490,227,398328,1745p117,1214,DEV,174.4382258830291,11.77868283904768,0.026806066,1.3960711,1.2466804,1.3591406,1.2384102,4.0,0.0,18.622972,17.611826,17.22871,16.96185,17.155867,17.693884,18.338451,15.8549,1.0111465,0.38311577,0.64997673,0.26686096,227,227,1214,0.479337702870063,344.1945,0.0032,344.0860,0.0030,6.5001,0.0540,18.5619,0.0048,3.5083,0.0359,0.8066,0.0021,76.2033,0.3689,344.1945,0.0032,344.0860,0.0030,6.2595,0.0351,17.5698,0.0032,3.5661,0.0229,0.8066,0.0021,76.2033,0.3689,344.1945,0.0032,344.0860,0.0030,6.0298,0.0345,17.1732,0.0034,3.6214,0.0230,0.8066,0.0021,76.2033,0.3689,344.1945,0.0032,344.0860,0.0030,5.7812,0.0536,16.9566,0.0051,3.6811,0.0366,0.8066,0.0021,76.2033,0.3689,0.1365,10.803,0.023,-1.006,0.794
450500,228,440020,1840p192,724,SER,183.9958258751541,19.16783318768891,0.02404629,1.4122183,1.1866024,1.5359287,1.1696838,4.9063015,4773.4297,18.078966,17.135588,16.747301,16.486155,16.706127,17.202517,17.052042,,0.94337845,0.3882866,0.64943314,0.26114655,228,228,724,0.363163324614213,114.9504,0.0020,115.2667,0.0018,9.3727,0.0834,17.8650,0.0044,5.1328,0.0392,0.7292,0.0013,69.9088,0.166,114.9504,0.0020,115.2667,0.0018,8.6885,0.0539,16.9832,0.0031,5.2084,0.0265,0.7292,0.0013,69.9088,0.166,114.9504,0.0020,115.2667,0.0018,8.0357,0.0461,16.6487,0.0030,5.2805,0.0265,0.7292,0.0013,69.9088,0.166,114.9504,0.0020,115.2667,0.0018,7.3291,0.0682,16.4230,0.0045,5.3586,0.0398,0.7292,0.0013,69.9088,0.166,0.1111,10.771,0.051,-1.044,0.778
366764,229,482538,2242p272,2955,SER,224.239064990563,27.17738003939267,0.029265136,1.5971874,1.4056665,0.0,1.2807527,0.8191949,73499.82,18.282967,17.494646,Infinity,16.890375,16.863705,17.108791,15.45928,13.660006,0.78832054,Infinity,0.60427094,Infinity,229,229,2955,0.597085632104673,344.4761,0.0078,343.9169,0.0064,9.7975,0.0154,18.2592,0.0016,0.5791,0.0027,0.7675,0.0008,-63.9364,0.2114,344.4761,0.0078,343.9169,0.0064,9.5313,0.0126,17.4887,0.0013,0.7519,0.0019,0.7675,0.0008,-63.9364,0.2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.4761,0.0078,343.9169,0.0064,9.0023,0.0251,16.9083,0.0023,1.0955,0.0050,0.7675,0.0008,-63.9364,0.2114,0.166,10.992,0.045,0.878,0.085
269634,230,404021,1893p127,6375,SER,189.3925094151459,12.79437946897408,0.04473666,1.5226984,1.5040542,1.3222139,1.4233956,2.2138708,66789.79,17.45229,16.982206,16.753218,16.641172,16.873823,17.170355,14.985925,13.296535,0.47008324,0.22898865,0.34103394,0.11204529,230,230,6375,0.34944646335035,572.7125,0.0011,572.6616,0.0010,5.5646,0.0046,17.4204,0.0006,1.9428,0.0032,0.8896,0.0004,86.0171,0.1522,572.7125,0.0011,572.6616,0.0010,5.5473,0.0029,16.9598,0.0004,2.0856,0.0019,0.8896,0.0004,86.0171,0.1522,572.7125,0.0011,572.6616,0.0010,5.5307,0.0047,16.6976,0.0006,2.2219,0.0030,0.8896,0.0004,86.0171,0.1522,572.7125,0.0011,572.6616,0.0010,5.5128,0.0080,16.5869,0.0010,2.3694,0.0052,0.8896,0.0004,86.0171,0.1522,0.0852,10.198,0.085,0.769,0.059
392509,231,460319,2172p230,3837,SER,217.3495093688091,22.91190577061404,0.03378614,1.314208,1.3487079,0.0,1.4417443,1.8851287,47103.094,17.77589,16.90941,Infinity,16.309181,16.70558,17.29547,17.960197,,0.8664799,Infinity,0.60022926,Infinity,231,231,3837,0.373738735430354,344.6861,0.0026,344.1035,0.0031,9.0663,0.0195,17.6923,0.0015,2.0103,0.0055,0.7551,0.0008,19.0331,0.1285,344.6861,0.0026,344.1035,0.0031,8.8652,0.0137,16.8525,0.0011,1.9767,0.0036,0.7551,0.0008,19.0331,0.1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.6861,0.0026,344.1035,0.0031,8.4657,0.0221,16.2819,0.0018,1.9099,0.0063,0.7551,0.0008,19.0331,0.1285,0.0662,10.451,0.023,-0.808,0.421
461611,232,423482,1692p162,4591,SER,169.2810694717548,16.36188190521981,0.020392267,1.6223983,1.1870073,1.2109448,1.0803006,0.93307966,74963.28,17.89754,17.261118,16.938408,16.73541,16.88735,17.423256,15.752415,14.404638,0.6364212,0.32271004,0.52570724,0.20299721,232,232,4591,0.350817704303547,344.9996,0.0042,344.5491,0.0083,17.0204,0.0202,17.8844,0.0010,0.7546,0.0021,0.3021,0.0003,26.8701,0.0267,344.9996,0.0042,344.5491,0.0083,17.0551,0.0182,17.2177,0.0011,0.9623,0.0017,0.3021,0.0003,26.8701,0.0267,344.9996,0.0042,344.5491,0.0083,17.0883,0.0279,16.8951,0.0018,1.1604,0.0027,0.3021,0.0003,26.8701,0.0267,344.9996,0.0042,344.5491,0.0083,17.1241,0.0428,16.6870,0.0018,1.3749,0.0043,0.3021,0.0003,26.8701,0.0267,0.0828,10.274,0.076,0.448,0.071
160839,233,287146,3298m077,9054,SER,329.8569615444399,-7.630627294172581,0.036343098,2.6289504,1.2663512,1.5483959,1.4427692,3.113586,94320.98,18.501173,17.415602,16.910276,16.575726,16.350355,16.753632,15.912257,,1.0855713,0.5053253,0.8398762,0.33455086,233,233,9054,0.752718370285565,344.6216,0.0012,344.3499,0.0008,8.8809,0.0202,18.5374,0.0016,3.1114,0.0095,0.4654,0.0003,-74.1396,0.023,344.6216,0.0012,344.3499,0.0008,8.4463,0.007,17.3740,0.0005,2.9284,0.0030,0.4654,0.0003,-74.1396,0.023,344.6216,0.0012,344.3499,0.0008,8.0316,0.0135,16.8958,0.0013,2.7537,0.0062,0.4654,0.0003,-74.1396,0.023,344.6216,0.0012,344.3499,0.0008,7.5826,0.0290,16.6563,0.0024,2.5646,0.0137,0.4654,0.0003,-74.1396,0.023,0.1269,11.047,0.074,-0.227,0.724
282801,234,384357,2256p092,4113,SER,225.751783883631,9.266279884540744,0.030955106,1.3763093,1.5139177,1.4823351,1.3188138,3.5772173,6119.1304,18.429369,17.380865,16.90683,16.55038,16.537916,17.03092,17.980139,14.192323,1.0485039,0.47403526,0.8304844,0.35644913,234,234,4113,0.446787564418588,343.8129,0.0020,343.6326,0.0028,8.4979,0.0376,18.3426,0.0026,3.2137,0.0208,0.2670,0.0005,-2.0242,0.0364,343.8129,0.0020,343.6326,0.0028,8.187,0.0244,17.3112,0.0017,3.4974,0.0140,0.2670,0.0005,-2.0242,0.0364,343.8129,0.0020,343.6326,0.0028,7.8904,0.0234,16.8724,0.0017,3.7682,0.0147,0.2670,0.0005,-2.0242,0.0364,343.8129,0.0020,343.6326,0.0028,7.5693,0.0362,16.5016,0.0025,4.0612,0.0227,0.2670,0.0005,-2.0242,0.0364,0.0904,10.685,0.04,-0.19,0.499
