Group_1,Gal_1,ID,ra_1,dec_1,type_1,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g_1,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r_1,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i_1,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z_1,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,brickid,brickname,objid,type_2,ra_2,dec_2,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g_2,mag_r_2,mag_i_2,mag_z_2,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000,_DEJ2000,Group_2,Gal_2,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad,Separation_2,Separation,Distance (Mpc),M_FUV,M_NUV,M_z,log(M_stellar),F_FUV,F_NUV,L_FUV,L_NUV,logSFR_NUV,log_sSFR
248,3,839,195.02221144211467,33.41609693029632,EXP,0.41445168169858,748.3933,0.0104,542.1551,0.0177,11.3463,0.0333,19.4235,0.0024,0.6849,0.0071,0.2675,0.0008,30.9607,0.0759,748.3933,0.0104,542.1551,0.0177,11.3215,0.0338,19.1172,0.003,0.7064,0.0064,0.2675,0.0008,30.9607,0.0759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.3933,0.0104,542.1551,0.0177,11.2723,0.0894,18.9538,0.0073,0.7492,0.0184,0.2675,0.0008,30.9607,0.0759,513534,1950p335,839,EXP,195.02221144211467,33.41609693029632,0.012346,17.649517,24.088343,-9999.0,26.647789,1.912373,1.829574,-9999.0,1.475978,1.0,0.0,3.256706,12668.222,0.296546,46267.336,0.502124,57830.41,19.383167,19.045483,-9999.0,18.935846,19.25373,19.6588,19.607704,14.190757,0.337685,-9999.0,0.109636,-9999.0,195.0229167,33.4160556,248,3,13 00 05.50,+33 24 57.8,0.023498,,19.7408,20.1739,Simbad,2.1244434576683577,0.0,104.59050445103857,-15.356661288253342,-14.923561288253342,-16.16161528825334,7.9277708153013355,9.127360210460473e-13,4.0833248452504004e-13,1.1948995925519663e+42,5.34564548932256e+41,-0.8731986199850788,-8.800969435286415
248,1,737,195.01133885339192,33.45221530777214,REX,0.41445168169858,872.6477,0.0057,1037.8977,0.005,8.4974,0.0116,18.236,0.0013,0.7679,0.0026,0.8465,0.0008,-66.4427,0.2822,872.6477,0.0057,1037.8977,0.005,8.2584,0.0099,17.73,0.0013,0.8565,0.0021,0.8465,0.0008,-66.4427,0.2822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.6477,0.0057,1037.8977,0.005,7.7836,0.0224,17.3560,0.0026,1.0326,0.0055,0.8465,0.0008,-66.4427,0.2822,513534,1950p335,737,REX,195.01133885339192,33.45221530777214,0.012082,44.315,73.42472,-9999.0,104.096596,1.912373,1.829574,-9999.0,1.276044,1.0,0.0,1.888593,46049.29,0.0,0.0,0.0,0.0,18.383623,17.835394,-9999.0,17.45641,17.843233,18.448156,15.80809,,0.548229,-9999.0,0.378984,-9999.0,195.011625,33.4522222,248,1,13 00 02.79,+33 27 08.0,0.023498,,20.3002,19.9071,Simbad,0.8598408780619677,0.0,104.59050445103857,-14.797261288253342,-15.190361288253342,-17.64105128825334,8.855469615301335,5.452368376726953e-13,5.220762430598854e-13,7.137915675035663e+41,6.83471097588956e+41,-0.766478619985083,-9.621948235286418
249,4,1400,199.8912236688131,14.10843240323915,EXP,0.392428326748765,645.0971,0.0063,920.1769,0.0105,18.1764,0.0337,17.627,0.0018,0.7983,0.0028,0.5600,0.0005,-19.8114,0.0715,645.0971,0.0063,920.1769,0.0105,17.7028,0.0234,17.0621,0.0014,0.8979,0.0019,0.5600,0.0005,-19.8114,0.0715,645.0971,0.0063,920.1769,0.0105,17.2509,0.0256,16.8275,0.0013,0.993,0.0023,0.5600,0.0005,-19.8114,0.0715,645.0971,0.0063,920.1769,0.0105,16.7617,0.0388,16.6812,0.0019,1.0959,0.0037,0.5600,0.0005,-19.8114,0.0715,411074,1999p140,1400,EXP,199.8912236688131,14.10843240323915,0.024102064,89.021515,152.51521,197.31042,228.54124,1.1087996,1.0186514,1.4880797,1.5227693,1.0,0.0,4.823614,140785.27,0.22555807,2418285.8,-0.1817721,942085.5,17.626263,17.041718,16.762125,16.602589,17.103138,17.711637,16.523542,,0.58454514,0.2795925,0.43912888,0.15953636,199.8914583,14.1084444,249,4,13 19 33.95,+14 06 30.4,0.062973,,19.5697,19.4611,Simbad,0.8203313510403466,0.0,280.2952522255193,-17.668378707679036,-17.77697870767904,-20.63548970767904,10.120767683071618,1.0685262365041787e-12,7.872885425996988e-13,1.0046583099119659e+43,7.402307492317481e+42,0.2681683477852008,-9.852599335286417
249,2,1157,199.8823166725759,14.09254114802676,SER,0.392428326748765,764.3638,0.002,701.5608,0.0022,nan,nan,17.891,0.3205,1.4836,0.1461,0.6623,0.0028,-66.0522,0.3067,764.3638,0.002,701.5608,0.0022,nan,nan,17.6245,0.0012,4.3059,0.0684,0.6623,0.0028,-66.0522,0.3067,764.3638,0.002,701.5608,0.0022,0.8881,0.0031,17.103,0.0012,6.9989,0.0645,0.6623,0.0028,-66.0522,0.3067,764.3638,0.002,701.5608,0.0022,1.3521,0.0075,16.9755,0.0046,9.914,0.1433,0.6623,0.0028,-66.0522,0.3067,411074,1999p140,1157,SER,199.8823166725759,14.09254114802676,0.023864752,2.067943,9.771922,19.719385,36.02328,1.1087996,1.0186514,1.4880797,1.5227693,0.5139043,2876.4084,3.0202785,2358.9517,-0.09771402,25206.312,-0.09349983,24384.406,21.711153,20.02505,19.262766,18.608541,17.561152,18.436207,15.926982,,1.6861038,0.7622833,1.4165077,0.6542244,199.8824167,14.0923889,249,2,13 19 31.78,+14 05 32.6,0.572984,,18.7977,18.3014,Simbad,0.6499147766305073,0.0,2550.373887240356,-23.235319265429453,-23.73161926542945,-23.424478265429453,12.691619706171782,2.175630759165899e-12,2.2909411399108504e-12,1.6935366664402638e+45,1.783295628060953e+45,2.650024570885366,-10.041595135286416
249,1,895,199.8698713202955,14.08834499195836,EXP,0.392428326748765,929.4768,0.0041,643.9986,0.0064,7.1488,0.0173,18.451,0.002,0.7544,0.0058,0.5308,0.0007,3.9067,0.0966,929.4768,0.0041,643.9986,0.0064,6.8948,0.0115,17.9002,0.0015,0.8878,0.0034,0.5308,0.0007,3.9067,0.0966,929.4768,0.0041,643.9986,0.0064,6.6524,0.0125,17.5855,0.0012,1.0151,0.0048,0.5308,0.0007,3.9067,0.0966,929.4768,0.0041,643.9986,0.0064,6.39,0.0197,17.4025,0.0023,1.1528,0.0084,0.5308,0.0007,3.9067,0.0966,411074,1999p140,895,EXP,199.8698713202955,14.08834499195836,0.023786202,41.08014,69.04314,92.986984,105.29566,1.0989939,1.0528265,1.4880797,1.1592662,1.0,0.0,1.8205473,132773.5,0.29708016,735241.9,0.040689018,384385.2,18.46592,17.902199,17.578945,17.443974,17.535639,17.932507,16.15832,,0.5637207,0.32325363,0.45822525,0.13497162,199.869875,14.0885278,249,1,13 19 28.77,+14 05 18.7,0.062973,,20.1797,19.9979,Simbad,0.658234360600188,0.0,280.2952522255193,-17.058378707679037,-17.240178707679036,-19.794104707679036,9.783004083071614,6.092354840492913e-13,4.801909062284926e-13,5.728202741617621e+42,4.514889459943795e+42,0.05344834778519569,-9.729555735286418
249,3,1287,199.8865223417374,14.08674718543689,SER,0.392428326748765,706.6049,0.0034,621.1553,0.0023,4.8193,0.0232,18.3707,0.0028,3.0702,0.0226,0.4089,0.0012,-61.247,0.0865,706.6049,0.0034,621.1553,0.0023,5.4306,0.0157,18.0303,0.0021,2.6917,0.0151,0.4089,0.0012,-61.247,0.0865,706.6049,0.0034,621.1553,0.0023,6.0139,0.0194,17.8172,0.0022,2.3305,0.0138,0.4089,0.0012,-61.247,0.0865,706.6049,0.0034,621.1553,0.0023,6.6452,0.0311,17.7505,0.0034,1.9396,0.0201,0.4089,0.0012,-61.247,0.0865,411074,1999p140,1287,SER,199.8865223417374,14.08674718543689,0.023788378,50.472073,67.545074,77.455574,84.47542,1.1087996,1.0186514,1.4880797,1.5227693,6.0,1199.349,2.2753518,25686.725,-0.18435618,199121.84,-0.39886418,260049.16,18.242373,17.926016,17.777369,17.683174,18.608572,19.475008,16.75386,,0.31635666,0.14864731,0.24284172,0.09419441,199.886625,14.0865556,249,3,13 19 32.79,+14 05 11.6,0.062973,,19.8613,19.3645,Simbad,0.7772949691692093,0.0,280.2952522255193,-17.376778707679037,-17.873578707679037,-19.554904707679036,9.363401183071614,8.168554110430666e-13,8.60545684856965e-13,7.680303474679934e+42,8.091091672011114e+42,0.30680834778519994,-9.056592835286414
251,3,10639,203.0460311243215,-38.90764365483335,SER,0.548246601207045,685.3734,0.0131,398.0281,0.0101,16.6932,0.0835,18.1162,0.0042,1.5536,0.0082,0.7442,0.0013,86.1716,0.2605,685.3734,0.0131,398.0281,0.0101,15.9463,0.045,17.757,0.0023,1.3819,0.0043,0.7442,0.0013,86.1716,0.2605,685.3734,0.0131,398.0281,0.0101,15.2336,0.0499,17.6123,0.0029,1.218,0.005,0.7442,0.0013,86.1716,0.2605,685.3734,0.0131,398.0281,0.0101,14.4621,0.0934,17.5109,0.0063,1.0406,0.0095,0.7442,0.0013,86.1716,0.2605,123160,2029m390,10639,SER,203.0460311243215,-38.90764365483335,0.0794117,15.048018,22.987602,28.529057,31.332634,1.343793,1.179017,1.049809,1.0868685,2.093539,5687.907,5.0304,8808.845,-0.41279343,145874.77,0.20541106,97221.87,19.556301,19.096266,18.861782,18.760008,18.229454,19.82502,14.392437,,0.46003532,0.23448372,0.33625793,0.10177422,203.0456667,-38.9076944,251,3,13 32 10.96,-38 54 27.7,0.051642,,19.5767,19.067,Simbad,1.0371046046536685,0.0,229.86053412462905,-17.23062205766824,-17.740322057668237,-18.04731405766824,8.926330723067297,1.0616593532723507e-12,1.131811053959756e-12,6.712985680728599e+42,7.156562389907275e+42,0.25350568778087634,-8.67282503528642
251,1,9948,203.0281427034047,-38.89110298805834,SER,0.548246601207045,872.5164,0.0059,627.9335,0.0038,33.7023,0.0254,16.2319,0.0009,0.7202,0.0011,0.4346,0.0001,-57.6822,0.0122,872.5164,0.0059,627.9335,0.0038,32.9703,0.0128,15.481,0.0004,0.9086,0.0007,0.4346,0.0001,-57.6822,0.0122,872.5164,0.0059,627.9335,0.0038,32.272,0.0162,15.1504,0.0005,1.0883,0.0009,0.4346,0.0001,-57.6822,0.0122,872.5164,0.0059,627.9335,0.0038,31.516,0.0315,14.9149,0.0009,1.2829,0.0015,0.4346,0.0001,-57.6822,0.0122,123160,2029m390,9948,SER,203.0281427034047,-38.89110298805834,0.07807568,322.5323,666.945,928.30475,1189.9347,1.341609,1.2018337,1.049809,1.0868685,1.2455577,1484160.2,9.313924,263068.28,-0.18222259,19226162.0,-0.34631166,30464938.0,16.228567,15.439775,15.080773,14.811193,15.053174,15.53478,14.058514,13.746656,0.7887926,0.35900116,0.628582,0.26958084,203.0282917,-38.891,251,1,13 32 06.79,-38 53 27.6,0.051642,,18.7437,18.1055,Simbad,0.558355536099879,0.0,229.86053412462905,-18.063622057668237,-18.701822057668238,-21.996129057668238,10.940613423067298,2.2865736278675154e-12,2.7439357068798882e-12,1.4458249696094903e+43,1.7350199056174336e+43,0.6381056877808753,-10.302507735286422
251,2,10027,203.0300949550452,-38.87743300651569,SER,0.548246601207045,851.7121,0.0033,815.9461,0.0033,1.5282,0.0339,19.4253,0.0094,6.1087,0.206,0.8091,0.0042,32.7648,0.7039,851.7121,0.0033,815.9461,0.0033,12.0731,0.4745,18.0507,0.0141,nan,nan,0.8091,0.0042,32.7648,0.7039,851.7121,0.0033,815.9461,0.0033,22.1343,0.9228,17.4775,0.0132,nan,nan,0.8091,0.0042,32.7648,0.7039,851.7121,0.0033,815.9461,0.0033,33.0256,1.4084,16.7876,0.0119,nan,nan,0.8091,0.0042,32.7648,0.7039,123160,2029m390,10027,SER,203.0300949550452,-38.87743300651569,0.07727286,21.705069,38.211876,53.244286,91.139885,1.3300114,1.2099723,1.049809,1.0135481,6.0,1515.9082,1.3120754,116226.73,0.047694877,215894.33,0.10026872,320803.53,19.158598,18.544504,18.184317,17.600729,16.388361,16.115088,15.935123,13.270359,0.6140938,0.36018753,0.9437752,0.58358765,203.0302083,-38.8775278,251,2,13 32 07.25,-38 52 39.1,0.051642,,19.5011,19.1884,Simbad,0.4662206013257829,0.0,229.86053412462905,-17.306222057668236,-17.618922057668236,-19.206593057668236,9.923145523067294,1.1382173209863048e-12,1.0120778757942871e-12,7.197069901741077e+42,6.399476693769932e+42,0.20494568778087796,-9.718199835286416
251,5,11259,203.0630766554335,-38.88695055417312,SER,0.548246601207045,497.7508,0.0023,685.6532,0.0014,12.0923,0.0101,16.8969,0.0008,1.0255,0.0021,0.3549,0.0002,58.8357,0.015,497.7508,0.0023,685.6532,0.0014,11.4052,0.0062,16.3408,0.0005,1.146,0.0012,0.3549,0.0002,58.8357,0.015,497.7508,0.0023,685.6532,0.0014,10.7495,0.0069,16.1647,0.0005,1.2611,0.0015,0.3549,0.0002,58.8357,0.015,497.7508,0.0023,685.6532,0.0014,10.0398,0.0116,15.9667,0.0009,1.3856,0.0027,0.3549,0.0002,58.8357,0.015,123160,2029m390,11259,SER,203.0630766554335,-38.88695055417312,0.07852939,166.11035,284.09012,344.18793,432.0067,1.341609,1.2018337,1.049809,1.0868685,1.2924693,527553.25,2.994562,968142.7,-0.22523224,15539372.0,0.4182179,20534918.0,16.949009,16.36636,16.15801,15.911274,15.562079,15.831433,13.295773,12.435364,0.58264923,0.20834923,0.45508575,0.24673653,203.06275,-38.8870833,251,5,13 32 15.06,-38 53 13.5,0.048934,,18.5269,18.1659,Simbad,1.032588626421454,0.0,217.80712166172103,-18.163460379114905,-18.524460379114906,-20.779086379114908,10.188049051645963,2.7919342745382347e-12,2.5954575561872033e-12,1.5850795005531462e+43,1.4735327419369597e+43,0.5671610163595453,-9.620888035286418
256,1,2349,211.8383086842967,12.69505053047726,SER,0.372191583731439,870.8343,0.0027,393.3133,0.0031,8.3618,0.0136,18.0882,0.0016,0.7773,0.0037,0.6774,0.0008,43.0115,0.1125,870.8343,0.0027,393.3133,0.0031,7.9606,0.0086,17.2428,0.0012,1.2417,0.0026,0.6774,0.0008,43.0115,0.1125,870.8343,0.0027,393.3133,0.0031,7.5779,0.012,16.872,0.0012,1.6848,0.0042,0.6774,0.0008,43.0115,0.1125,870.8343,0.0027,393.3133,0.0031,7.1636,0.0205,16.6524,0.0020,2.1645,0.0069,0.6774,0.0008,43.0115,0.1125,404109,2118p127,2349,SER,211.8383086842967,12.69505053047726,0.029066427,2.3377395,2.4243114,3.6777916,2.275905,1.6852051,1.478411,1.0405805,1.2969719,0.5,105.27065,0.6979601,4684.811,0.5939724,494.71494,-0.35085452,844.34784,21.57801,21.538528,21.086033,21.607115,,,,13.940291,0.039482117,0.45249557,-0.06858635,-0.5210819,211.8381667,12.6946944,256,1,14 07 21.16,+12 41 40.9,0.139371,,20.1227,20.0717,Simbad,1.3756281308044025,0.0,620.3456973293768,-18.8404688717042,-18.8914688717042,-17.356053871704198,8.072048048681678,6.420741570269576e-13,4.486358051413067e-13,2.9570212562500365e+43,2.0661563739934088e+43,0.7139644133952583,-7.35808363528642
256,2,2368,211.8388918649529,12.71961533020138,SER,0.372191583731439,854.7591,0.0164,737.6156,0.0133,45.9206,0.1417,16.7876,0.0025,1.4171,0.0046,0.5178,0.0004,-51.2633,0.0782,854.7591,0.0164,737.6156,0.0133,44.7959,0.0907,16.3075,0.002,1.5203,0.0029,0.5178,0.0004,-51.2633,0.0782,854.7591,0.0164,737.6156,0.0133,43.7227,0.1364,16.1464,0.0026,1.6187,0.0047,0.5178,0.0004,-51.2633,0.0782,854.7591,0.0164,737.6156,0.0133,42.561,0.2317,16.0511,0.0047,1.7252,0.008,0.5178,0.0004,-51.2633,0.0782,404109,2118p127,2368,SER,211.8388918649529,12.71961533020138,0.02872992,159.92157,259.1899,311.98715,354.6781,1.6852051,1.478411,1.0533085,1.2969719,1.4980674,103492.98,10.018618,9157.18,-0.053679384,803101.25,-0.2675402,1799229.2,16.990232,16.465954,16.264658,16.125414,16.894289,17.497362,17.556389,,0.52427864,0.20129585,0.34053993,0.13924408,211.8393333,12.7195833,256,2,14 07 21.44,+12 43 10.5,0.139371,,20.1648,18.8291,Simbad,1.5544495805955585,0.0,620.3456973293768,-18.7983688717042,-20.134068871704198,-22.8377548717042,10.890474548681679,6.176539032256922e-13,1.4090744210042624e-12,2.844555727489734e+43,6.489379721870473e+43,1.2110044133952567,-9.679470135286422
256,4,2796,211.855444110578,12.72123880044005,REX,0.372191583731439,633.0512,0.0072,759.9549,0.0066,8.4606,0.0172,18.2427,0.0018,0.7438,0.0042,0.8677,0.0012,-67.1385,0.455,633.0512,0.0072,759.9549,0.0066,8.2411,0.0114,17.7552,0.0017,0.8294,0.0026,0.8677,0.0012,-67.1385,0.455,633.0512,0.0072,759.9549,0.0066,8.0317,0.0156,17.496,0.0019,0.911,0.0037,0.8677,0.0012,-67.1385,0.455,633.0512,0.0072,759.9549,0.0066,7.805,0.0259,17.4227,0.0033,0.9995,0.0065,0.8677,0.0012,-67.1385,0.455,404109,2118p127,2796,REX,211.855444110578,12.72123880044005,0.028514748,51.64485,80.1504,102.54507,111.08047,1.6852051,1.478411,1.0533085,1.2969719,1.0,0.0,2.0383642,502734.2,0.0,0.0,0.0,0.0,18.217432,17.740236,17.472713,17.385906,17.627628,18.016361,16.085049,17.195694,0.47719574,0.2675228,0.35433006,0.08680725,211.8555417,12.72125,256,4,14 07 25.33,+12 43 16.5,0.139371,,20.1372,19.8623,Simbad,0.3450615862885329,0.0,620.3456973293768,-18.825968871704198,-19.100868871704197,-21.5772628717042,10.362973348681681,6.335562656014854e-13,5.440689371802725e-13,2.9177927875009137e+43,2.505666042621748e+43,0.7977244133952599,-9.565248935286421
256,3,2644,211.8486909178745,12.70900323552399,SER,0.372191583731439,723.3275,0.0052,591.7532,0.0059,12.8207,0.0349,17.8968,0.0023,1.1786,0.0053,0.8437,0.0012,-44.0772,0.3557,723.3275,0.0052,591.7532,0.0059,11.9444,0.021,17.4153,0.0019,1.397,0.0033,0.8437,0.0012,-44.0772,0.3557,723.3275,0.0052,591.7532,0.0059,11.1082,0.0295,17.1872,0.0022,1.6054,0.0053,0.8437,0.0012,-44.0772,0.3557,723.3275,0.0052,591.7532,0.0059,10.2031,0.0513,17.1277,0.0040,1.831,0.0091,0.8437,0.0012,-44.0772,0.3557,404109,2118p127,2644,SER,211.8486909178745,12.70900323552399,0.028742855,69.38118,111.73709,145.05055,165.2711,1.6852051,1.478411,1.0300044,1.2969719,1.7400827,50556.336,3.3668272,71054.37,0.004969381,585042.25,-0.08713363,1344798.6,17.896896,17.379507,17.0962,16.954508,17.22007,17.646523,15.085271,,0.5173893,0.28330612,0.42499924,0.14169312,211.8492917,12.7092778,256,3,14 07 23.83,+12 42 33.4,0.139811,,19.8698,19.207,Simbad,2.329884477030152,0.0,622.3041543026706,-19.100213501023138,-19.76301350102314,-22.01550550102314,10.615873800409258,8.104853894415739e-13,9.948874012287184e-13,3.7562310481750167e+43,4.61085047875852e+43,1.0625822651228383,-9.55329153528642
256,5,3244,211.8743287276248,12.73514553097298,SER,0.372191583731439,380.3336,0.0032,951.3969,0.0036,12.3938,0.0103,16.4938,0.0007,0.9767,0.0015,0.8776,0.0004,28.5457,0.1754,380.3336,0.0032,951.3969,0.0036,12.2383,0.0085,16.0879,0.0007,1.1738,0.0011,0.8776,0.0004,28.5457,0.1754,380.3336,0.0032,951.3969,0.0036,12.0899,0.0135,15.9601,0.0009,1.3619,0.0019,0.8776,0.0004,28.5457,0.1754,380.3336,0.0032,951.3969,0.0036,11.9293,0.0214,15.8358,0.0015,1.5655,0.0031,0.8776,0.0004,28.5457,0.1754,404109,2118p127,3244,SER,211.8743287276248,12.73514553097298,0.028229045,246.53575,353.7922,429.86493,455.4307,1.9156897,1.6330025,1.0391872,1.3332148,1.0373797,451080.6,3.1164784,570162.94,0.045330677,7275618.5,0.04986327,7590444.5,16.5203,16.12813,15.91667,15.853944,16.386757,16.935017,15.039761,14.625746,0.39216995,0.21146011,0.27418613,0.06272602,211.8745417,12.7352222,256,5,14 07 29.89,+12 44 06.8,0.022959,,18.2255,17.9667,Simbad,0.7971475378573587,0.0,102.1913946587537,-16.821571631167284,-17.080371631167285,-19.193127631167286,9.293700252466913,3.68523502631049e-12,3.118127943142362e-12,4.605698983565965e+42,3.8969451326248866e+42,-0.010474482819502029,-9.304174735286415
257,2,1157,233.2886034600873,12.8707149103052,SER,0.499589886651978,773.9113,0.0035,564.863,0.004,1331.0494,90.2667,16.1162,0.0262,nan,nan,0.7302,0.0018,-22.2029,0.2351,773.9113,0.0035,564.863,0.004,1011.0368,68.4611,15.7982,0.0249,nan,nan,0.7302,0.0018,-22.2029,0.2351,773.9113,0.0035,564.863,0.004,705.6996,49.6836,15.8555,0.024,nan,nan,0.7302,0.0018,-22.2029,0.2351,773.9113,0.0035,564.863,0.004,375.1732,35.4978,16.1427,0.0351,nan,nan,0.7302,0.0018,-22.2029,0.2351,404193,2333p127,1157,SER,233.2886034600873,12.8707149103052,0.035630323,44.12309,73.375595,89.28618,99.45579,1.392771,1.3917955,1.23055,1.2175838,6.0,4127.4424,3.5948703,1040464.0,0.15558863,1633486.2,-0.044308294,1286204.5,18.388336,17.83612,17.62304,17.505924,18.754662,19.631212,17.305262,13.981039,0.5522156,0.21308136,0.33019638,0.11711502,233.2885,12.8708056,257,2,15 33 09.24,+12 52 14.9,0.053224,,19.7022,18.989,Simbad,0.4882944764821624,0.0,236.9020771513353,-17.17064434311167,-17.883844343111672,-19.366920343111673,9.51445653724467,9.457692514436496e-13,1.2161130005224971e-12,6.352206896671588e+42,8.167955743178707e+42,0.31091460195825604,-9.203541935286413
257,5,8344,233.3172699971443,12.89016757945075,SER,0.499589886651978,390.1633,0.004,833.0004,0.0027,14.2297,0.0198,17.3274,0.0011,1.521,0.0028,0.5875,0.0004,82.4308,0.0492,390.1633,0.004,833.0004,0.0027,14.2955,0.0156,16.9332,0.0009,1.6234,0.0021,0.5875,0.0004,82.4308,0.0492,390.1633,0.004,833.0004,0.0027,14.3582,0.0283,16.8039,0.0017,1.721,0.0038,0.5875,0.0004,82.4308,0.0492,390.1633,0.004,833.0004,0.0027,14.4262,0.0466,16.6892,0.0026,1.8267,0.0064,0.5875,0.0004,82.4308,0.0492,405597,2332p130,8344,SER,233.3172699971443,12.89016757945075,0.036123555,117.95029,168.0222,203.31686,213.80206,1.3972412,1.3947009,1.2576689,1.229194,1.7581629,94377.57,4.040986,182795.52,-0.2663257,4151239.5,0.08404025,2461680.8,17.320753,16.936583,16.729567,16.67497,17.1532,17.621199,15.879116,16.237406,0.38417053,0.20701599,0.26161194,0.054595947,233.3174583,12.8901667,257,5,15 33 16.19,+12 53 24.6,0.053224,,19.3514,18.7104,Simbad,0.66081468622498,0.0,236.9020771513353,-17.52144434311167,-18.162444343111673,-20.197874343111675,9.681197837244671,1.306487293482951e-12,1.5718602491933528e-12,8.774949686097581e+42,1.0557312473723242e+43,0.42235460195825425,-9.258843235286417
257,3,7635,233.2958093420866,12.87982927649163,SER,0.499589886651978,678.4081,0.0017,691.0113,0.0021,5.4368,0.0038,17.6569,0.0006,0.8191,0.0021,0.7391,0.0005,-11.7485,0.0769,678.4081,0.0017,691.0113,0.0021,5.465,0.0027,17.1543,0.0005,0.8889,0.0011,0.7391,0.0005,-11.7485,0.0769,678.4081,0.0017,691.0113,0.0021,5.4919,0.0044,17.0156,0.0008,0.9555,0.0021,0.7391,0.0005,-11.7485,0.0769,678.4081,0.0017,691.0113,0.0021,5.5211,0.0072,16.8704,0.0013,1.0276,0.0037,0.7391,0.0005,-11.7485,0.0769,405597,2332p130,7635,SER,233.2958093420866,12.87982927649163,0.035867654,86.993935,134.84784,154.23494,175.8753,1.3947923,1.3371758,1.2576689,1.2123331,0.94881946,149125.44,1.4465687,1466550.9,0.13399597,5010654.5,-0.054434285,3116988.0,17.651278,17.17539,17.029543,16.886988,17.095232,17.51862,14.903186,13.264515,0.4758873,0.14584732,0.28840256,0.14255524,233.2959167,12.8798889,257,3,15 33 11.02,+12 52 47.6,0.05246,,19.4412,18.9108,Simbad,0.43361693453169,0.0,233.5014836795252,-17.400248222193387,-17.930648222193387,-19.954460222193386,9.666787088877356,1.2027772091319506e-12,1.3069348272262348e-12,7.848129969860392e+42,8.527759179616516e+42,0.32963615359093446,-9.337150935286422
257,4,7795,233.2999885873705,12.87884082287716,EXP,0.499589886651978,621.3761,0.0154,677.4835,0.0114,16.5452,0.0773,18.6346,0.0037,1.1528,0.0071,0.6230,0.0015,54.1644,0.2069,621.3761,0.0154,677.4835,0.0114,16.9679,0.0751,18.2645,0.0038,1.3264,0.0068,0.6230,0.0015,54.1644,0.2069,621.3761,0.0154,677.4835,0.0114,17.3713,0.1386,18.146,0.0069,1.4919,0.013,0.6230,0.0015,54.1644,0.2069,621.3761,0.0154,677.4835,0.0114,17.8079,0.2218,18.0609,0.0112,1.6712,0.021,0.6230,0.0015,54.1644,0.2069,405597,2332p130,7795,EXP,233.2999885873705,12.87884082287716,0.035845887,28.288807,38.899975,42.812813,45.706924,1.3947923,1.3371758,1.2576689,1.2123331,1.0,0.0,3.1673756,26028.938,-0.045256417,183954.56,0.11150522,380553.66,18.870964,18.525127,18.421066,18.350044,20.219177,,,12.534093,0.34583664,0.10406113,0.17508316,0.07102203,233.3000417,12.8790833,257,4,15 33 12.01,+12 52 44.7,0.053224,,19.8002,19.7499,Simbad,0.892596453624021,0.0,236.9020771513353,-17.072644343111673,-17.122944343111673,-18.522800343111673,8.92376413724467,8.641421523064786e-13,6.034119840299031e-13,5.803962997535555e+42,4.052783235063138e+42,0.006554601958253414,-8.917209535286416
