Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,brickid,brickname,objid,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,zmemb,gmemb,FUV,NUV,m_i_corrected,m_g_corrected,m_r_corrected,m_z_corrected,FUV_corrected,NUV_corrected
148,3,4953,208.8462058638437,6.548350787055839,SER,0.446551765292803,625.5034,0.0069,552.1278,0.0066,11.8172,0.0339,18.5121,0.0025,1.0565,0.0061,0.4268,0.0007,46.4898,0.083,625.5034,0.0069,552.1278,0.0066,11.0061,0.0211,18.0255,0.0019,1.2857,0.0041,0.4268,0.0007,46.4898,0.083,625.5034,0.0069,552.1278,0.0066,10.2322,0.0297,17.8555,0.0024,1.5044,0.0069,0.4268,0.0007,46.4898,0.083,625.5034,0.0069,552.1278,0.0066,9.3944,0.0507,17.7475,0.0042,1.7412,0.0117,0.4268,0.0007,46.4898,0.083,368586,2087p065,4953,0.024912817,37.80926,61.279964,76.65504,88.57415,1.4839216,1.1903318,1.4396996,1.3367387,1.4841645,14806.469,2.978627,37922.734,-0.020674357,319619.72,0.40939453,629778.4,18.556004,18.031704,17.788649,17.631733,17.90489,18.434341,18.259056,13.356287,0.5242996,0.24305534,0.399971,0.15691566,0.084285,,20.1125,20.0445,17.73478873756051,18.62269644668786,18.06448831400051,17.614954691544217,20.068195860265725,20.02337885434679
149,4,4205,210.466954744732,-3.205265815364832,SER,0.39898632750376,496.3019,0.0046,359.7527,0.0019,11.9133,0.0127,17.9209,0.001,0.7442,0.0027,0.3042,0.0002,73.0456,0.0211,496.3019,0.0046,359.7527,0.0019,11.7183,0.0081,17.2742,0.0007,0.8822,0.0017,0.3042,0.0002,73.0456,0.0211,496.3019,0.0046,359.7527,0.0019,11.5323,0.01,16.9886,0.0007,1.0139,0.0021,0.3042,0.0002,73.0456,0.0211,496.3019,0.0046,359.7527,0.0019,11.3309,0.0165,16.7812,0.0012,1.1564,0.0036,0.3042,0.0002,73.0456,0.0211,312490,2104m032,4205,0.06122826,67.332596,121.90658,160.31387,195.31393,1.247422,1.4241333,1.1656227,1.401624,0.93949586,132653.42,3.0299537,223033.72,-0.43918532,3980171.8,0.29424837,3274729.0,17.929436,17.284933,16.987572,16.773167,16.94569,17.488066,15.634999,15.354396,0.64450264,0.29736137,0.51176643,0.21440506,0.067788,,19.7983,19.9434,16.98882475752834,18.035253979467598,17.33317990225653,16.776710979018254,19.75068728277507,19.936920779274637
149,2,3677,210.4450919949291,-3.174171328079091,SER,0.39898632750376,796.2416,0.0093,786.9741,0.008,12.2701,0.0186,18.3867,0.0017,0.5354,0.0024,0.8368,0.0009,64.8943,0.2866,796.2416,0.0093,786.9741,0.008,11.7737,0.0135,17.7603,0.0013,0.6923,0.0016,0.8368,0.0009,64.8943,0.2866,796.2416,0.0093,786.9741,0.008,11.3001,0.0186,17.4767,0.0021,0.842,0.0026,0.8368,0.0009,64.8943,0.2866,796.2416,0.0093,786.9741,0.008,10.7874,0.0296,17.3287,0.0025,1.0041,0.0045,0.8368,0.0009,64.8943,0.2866,312490,2104m032,3677,0.06288157,42.938354,78.24995,104.45966,124.24377,1.3424329,1.4890939,1.1751328,1.4149048,0.7184489,83667.98,3.0326328,91570.33,-0.052549206,752555.7,0.06604818,1003216.7,18.417887,17.76629,17.45263,17.264313,17.234041,17.30835,18.941437,10.928908,0.65159607,0.31366158,0.5019779,0.18831635,0.067788,,19.0852,19.1767,17.45779458962309,18.526019545898407,17.815120224184593,17.267730920021492,19.039121553204737,19.17620747630047
149,1,3434,210.4362564194164,-3.156001730929726,SER,0.39898632750376,917.7476,0.0017,1037.0726,0.0051,27.7953,0.0214,17.0018,0.0007,0.7855,0.0014,0.2641,0.0001,-10.7628,0.0097,917.7476,0.0017,1037.0726,0.0051,25.5089,0.0143,16.2154,0.0005,0.9659,0.0009,0.2641,0.0001,-10.7628,0.0097,917.7476,0.0017,1037.0726,0.0051,23.3273,0.0145,15.8537,0.0005,1.138,0.0011,0.2641,0.0001,-10.7628,0.0097,917.7476,0.0017,1037.0726,0.0051,20.9657,0.022,15.6029,0.0008,1.3243,0.0017,0.2641,0.0001,-10.7628,0.0097,312490,2104m032,3434,0.06364775,145.1064,316.12064,481.7659,631.50574,1.4414029,1.5896453,1.1649528,1.412756,1.039555,564636.9,6.4558268,246265.8,0.54708886,19916332.0,-0.20722142,11287657.0,17.095783,16.250368,15.79291,15.499057,15.182668,15.435983,13.309545,12.406176,0.8454151,0.4574585,0.7513113,0.2938528,0.067956,,19.6281,19.1717,15.838409401040446,17.254543350509046,16.312735871100642,15.518769734172066,19.60569083661923,19.17121077737416
151,2,1753,210.9746131166839,26.36004322520999,SER,0.513515398706857,765.543,0.0052,505.3803,0.0099,20.1963,0.0217,17.6634,0.0012,0.6351,0.0021,0.2660,0.0002,-27.309,0.0226,765.543,0.0052,505.3803,0.0099,19.0219,0.0156,16.9815,0.0008,0.7705,0.0013,0.2660,0.0002,-27.309,0.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.543,0.0052,505.3803,0.0099,16.6882,0.0339,16.4445,0.0018,1.0395,0.004,0.2660,0.0002,-27.309,0.0226,477338,2110p262,1753,0.017651929,84.379814,164.70714,0.0,289.27158,1.5653437,1.4602014,0.0,1.3478535,0.90155727,116133.87,5.2303953,54411.28,0.3449205,2978366.8,-0.49451602,3645975.5,17.684404,16.95822,,16.346735,16.262774,16.650923,14.747854,13.91083,0.72618484,,0.6114845,,0.088637,,20.0501,20.1421,nan,17.83893527337612,17.016088516714305,16.353410394205017,19.997333652478797,20.142952372465047
151,3,1897,210.9835914026334,26.37231145817395,SER,0.513515398706857,655.0794,0.0021,674.0134,0.0021,12.5291,0.0362,17.3734,0.0019,2.9126,0.0109,0.5271,0.0007,48.0157,0.0597,655.0794,0.0021,674.0134,0.0021,11.3264,0.0231,16.6861,0.0011,3.2704,0.0065,0.5271,0.0007,48.0157,0.0597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0794,0.0021,674.0134,0.0021,8.9366,0.0485,16.1829,0.0029,3.9813,0.0196,0.5271,0.0007,48.0157,0.0597,477338,2110p262,1897,0.017693099,104.46662,210.98856,0.0,372.06485,1.5653437,1.4602014,0.0,1.3478535,3.835883,15929.344,3.1230185,92968.57,-0.04002628,1126497.4,0.31906772,1909514.5,17.452557,16.689352,,16.073454,15.948895,16.335796,14.328139,13.457166,0.7632046,,0.61589813,,0.088637,,19.7898,19.9987,nan,17.622448129727676,16.752225985687634,16.082548487151943,19.7327286628568,20.00614153978128
151,1,1700,210.9720324163159,26.36683525719871,REX,0.513515398706857,797.3444,0.0054,598.6522,0.0058,6.2379,0.012,18.2231,0.0017,0.9757,0.0047,0.9168,0.0014,14.9301,0.7744,797.3444,0.0054,598.6522,0.0058,5.8187,0.0107,17.7622,0.0019,1.1422,0.0049,0.9168,0.0014,14.9301,0.7744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.3444,0.0054,598.6522,0.0058,4.9858,0.0238,17.5226,0.0038,1.4729,0.0135,0.9168,0.0014,14.9301,0.7744,477338,2110p262,1700,0.017593915,48.98498,75.233696,0.0,103.98901,1.5653437,1.3734503,0.0,1.3478535,1.0,0.0,1.4536155,251662.86,0.0,0.0,0.0,0.0,18.274843,17.80897,,17.457531,17.879253,18.198217,15.965591,,0.46587372,,0.35143852,,0.088637,,19.6928,19.7824,nan,18.31750079218894,17.832564516945403,17.431896669118483,19.640134089360508,19.758518440090686
151,4,5748,210.9934452293335,26.39356584573962,DUP,0.513515398706857,533.8633,0.0035,966.1937,0.0072,27.6275,0.0313,16.6612,0.0011,0.9792,0.0019,0.3750,0.0002,25.6717,0.0236,533.8633,0.0035,966.1937,0.0072,26.4499,0.0218,15.958,0.0007,1.2641,0.0014,0.3750,0.0002,25.6717,0.0236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.8633,0.0035,966.1937,0.0072,24.11,0.059,15.4382,0.0019,1.8304,0.0044,0.3750,0.0002,25.6717,0.0236,478631,2110p265,5748,0.017376738,0.0,0.0,0.0,0.0,1.6484212,1.5794069,0.0,1.4797924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.088984,,19.4823,19.0106,nan,nan,nan,nan,19.46419668363621,nan
152,2,113,211.1886959504434,24.19283421747403,SER,0.505685832649597,792.4393,0.0053,819.8257,0.0028,12.7522,0.0277,17.6925,0.0016,1.6562,0.0059,0.3229,0.0004,63.1345,0.041,792.4393,0.0053,819.8257,0.0028,12.1248,0.0232,17.1089,0.0015,1.9251,0.0055,0.3229,0.0004,63.1345,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.4393,0.0053,819.8257,0.0028,10.8782,0.0551,16.7005,0.0032,2.4595,0.0148,0.3229,0.0004,63.1345,0.041,466904,2113p242,113,0.021618584,81.276665,139.94118,0.0,212.14389,1.5276473,1.222537,0.0,1.4083368,1.9572875,19415.096,3.2463784,706112.5,-0.29836997,1202629.4,0.4146667,3014139.0,17.725086,17.135136,,16.683424,16.504341,16.857998,14.509166,12.880516,0.58995056,,0.45171165,,0.061681,,19.9119,19.6588,nan,17.808030980731758,17.178604138903214,16.68401841592675,19.88009828254318,19.653631391245504
152,4,662,211.2175401345374,24.17235869590111,SER,0.505685832649597,430.9273,0.0143,538.5401,0.0091,12296.852,2054.4283,15.318,0.0751,nan,nan,0.2501,0.0008,-84.6665,0.0853,430.9273,0.0143,538.5401,0.0091,11103.4791,1559.7466,14.7929,0.0633,nan,nan,0.2501,0.0008,-84.6665,0.0853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.9273,0.0143,538.5401,0.0091,8732.2528,1932.5334,14.4449,0.1104,nan,nan,0.2501,0.0008,-84.6665,0.0853,466904,2113p242,662,0.021851908,27.776245,41.914253,0.0,53.453415,1.4699156,1.2021891,0.0,1.5416424,1.7352103,6309.649,3.893211,8477.191,-0.5960183,300546.1,-0.04153582,179440.98,18.890816,18.444096,,18.180061,18.83646,19.165684,17.387262,15.695196,0.44672012,,0.26403427,,0.061681,,20.2189,20.2418,nan,18.9288144457463,18.478571405727266,18.167666697171928,20.17720862655885,20.23728594343509
152,1,5125,211.1789376181356,24.18595482555581,REX,0.505685832649597,914.9497,0.0325,725.3247,0.0368,8.892,0.1263,20.0708,0.012,1.059,0.0258,0.8753,0.0059,28.595,2.8647,914.9497,0.0325,725.3247,0.0368,8.5569,0.1718,19.7906,0.0168,1.5445,0.0472,0.8753,0.0059,28.595,2.8647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.9497,0.0325,725.3247,0.0368,7.891,0.4764,19.7124,0.0407,2.5092,0.1429,0.8753,0.0059,28.595,2.8647,466903,2110p242,5125,0.021670466,8.089766,10.919403,0.0,12.862783,1.4852078,1.211802,0.0,1.5615373,1.0,0.0,1.9026821,6313.9043,0.0,0.0,0.0,0.0,20.23016,19.904503,,19.726662,19.868317,24.112272,16.93276,12.661906,0.3256569,,0.17784119,,0.061681,,20.2866,20.8117,nan,20.23457923360591,19.934257721560066,19.70905333012419,20.23631884717155,20.830467056666375
154,3,2541,212.8613899081116,-29.67362339446398,SER,0.446971117162005,578.6253,0.0024,355.4516,0.0024,20.1406,0.0735,16.6687,0.0032,1.6664,0.0063,0.6756,0.0005,42.8015,0.0847,578.6253,0.0024,355.4516,0.0024,20.8405,0.0316,15.7786,0.0012,2.2016,0.0025,0.6756,0.0005,42.8015,0.0847,578.6253,0.0024,355.4516,0.0024,21.5083,0.0538,15.401,0.0019,2.7122,0.0041,0.6756,0.0005,42.8015,0.0847,578.6253,0.0024,355.4516,0.0024,22.2312,0.108,15.1345,0.0034,3.265,0.0086,0.6756,0.0005,42.8015,0.0847,167234,2129m297,2541,0.05995871,276.7708,729.84454,1096.5963,1450.1567,1.5109416,1.1265281,1.0080348,1.0784501,3.963282,143833.73,13.8336,91672.53,-0.032026507,2636270.0,0.2008996,5251629.0,16.3947,15.341924,14.899883,14.596462,14.793385,15.156252,14.052652,13.366343,1.0527754,0.44204044,0.74546146,0.30342102,0.037372,,18.5216,18.0173,14.932613156016075,16.438423128733408,15.369502431605502,14.61170736204655,18.503092930195738,18.023676111180855
