index,ra,dec,brickid,objid,type,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z
429,138.814397507,9.546254204,385436,1828,SER,0.048734758,63.72208,105.99774,125.84777,148.00232,1.4467928,1.070211,1.1492009,1.1989038,0.7062729,139565.64,2.4977229,238381.53,0.32775953,2560961.8,-0.10418328,1381349.5,17.989275,17.436758,17.250385,17.07433,17.42683,17.913977,15.847447,,0.55251694,0.18637276,0.36242867,0.17605591
430,45.048543504,0.778933774,334868,1692,SER,0.09153727,107.5592,178.39595,222.23375,261.3498,1.5367323,1.2963177,1.1346601,1.1159409,1.5844681,112343.66,5.258094,75900.17,-0.017126406,2839812.5,-0.4293477,5330993.0,17.420881,16.871538,16.632975,16.456945,16.885794,17.369286,15.567758,15.703385,0.5493431,0.23856354,0.41459274,0.1760292
431,211.330307316,-2.893481147,313933,1617,SER,0.072432615,244.07573,403.16968,513.77167,584.507,1.4415995,1.3259269,1.2212025,1.4057546,1.1357957,335487.38,5.99987,68444.27,-0.18467876,5126420.5,0.08340869,3626027.2,16.531189,15.98628,15.723075,15.583026,16.14097,16.693283,15.43172,14.45187,0.5449085,0.26320553,0.4032545,0.14004898
432,336.897082353,14.466217515,414400,2463,SER,0.0636468,115.26737,202.1532,0.0,306.6322,1.6614714,1.3464191,0.0,1.684423,2.9991193,39563.395,4.318577,73800.43,0.33245233,2678809.5,0.16335425,1930848.6,17.345734,16.735798,Infinity,16.283455,16.604527,17.084114,15.275298,14.316769,0.60993576,Infinity,0.452343,Infinity
433,230.497358155,-1.931598277,319769,5977,SER,0.20193021,40.330822,82.08958,113.97554,144.1528,1.3928783,1.6112885,1.1137114,1.147852,1.2576554,59728.39,3.0971072,115425.46,0.3700147,1882096.2,-0.2304993,1403821.2,18.485907,17.71428,17.357971,17.102942,17.29114,17.833336,16.444086,14.752295,0.7716274,0.35630798,0.61133766,0.25502968
434,206.158661565,0.819639379,335512,4621,SER,0.032956112,61.57057,126.14062,169.64331,209.13934,1.4143827,1.5367924,1.1946644,1.384914,3.2743092,9933.173,1.5851443,189632.66,0.45747906,963319.06,0.20665571,849573.9,18.026567,17.247862,16.926159,16.69891,17.103811,17.640718,15.997351,,0.7787056,0.32170296,0.5489521,0.22724915
435,211.386819719,1.410097849,339853,6495,SER,0.033275273,105.50661,175.63855,218.54349,240.69585,1.6147642,1.1737427,1.0851963,1.2710431,0.6972238,245395.9,6.081839,4506947.0,0.026476342,9668079.0,0.6936923,1.8149492E7,17.441801,16.88845,16.651155,16.546328,16.918522,17.388329,16.388172,14.830644,0.55335045,0.23729515,0.34212303,0.10482788
436,131.185950506,3.472539262,351050,268,SER,0.039159585,315.25424,484.43536,603.2152,665.0802,1.587129,1.3615212,1.2183288,1.4159546,1.1379215,863619.9,10.48048,75537.555,0.33224648,1.5685257E7,-0.1688473,8995733.0,16.253347,15.78691,15.54882,15.442815,15.934606,16.493305,15.191227,13.91788,0.46643734,0.23809052,0.34409523,0.10600471
437,176.478071138,10.854647996,392680,852,SER,0.06711811,104.42445,158.86069,181.92673,207.70598,1.7224203,1.1436565,1.138895,1.3507875,0.9412914,100164.54,2.3553672,251584.95,0.019809235,1170193.0,-0.11735782,2384286.8,17.452995,16.99746,16.850258,16.706377,17.359991,17.98406,17.102648,,0.4555359,0.14720154,0.29108238,0.14388084
438,143.9743064,7.112793411,371191,5266,SER,0.04179571,73.77037,113.99387,134.44261,147.04944,1.3418468,1.3748376,1.5297729,1.1665778,0.67470306,133685.64,3.6177661,178332.56,0.02210122,953529.75,-0.09913048,1646249.9,17.830296,17.357796,17.178658,17.08134,17.525415,18.05289,15.612372,12.896666,0.47249985,0.17913818,0.27645493,0.09731674
439,240.68400697,27.200540153,482597,669,SER,0.04988528,49.615154,102.16325,0.0,174.1126,1.3963634,1.4561707,0.0,1.0966921,2.8910432,9127.988,1.3743694,310254.34,-0.015792169,566245.7,0.040938143,1044573.1,18.260963,17.476763,Infinity,16.897924,17.320219,17.952793,19.341864,16.710447,0.78420067,Infinity,0.57883835,Infinity
440,187.653024584,0.846241766,335438,10265,SER,0.023714472,225.71727,414.4805,547.2243,647.7032,1.2701676,1.1272705,1.5670627,1.2519945,1.8346399,1138868.2,8.444756,310340.53,-0.38899532,4.1132552E7,-0.12507538,2.3747162E7,16.616089,15.95624,15.654587,15.47156,16.122568,16.777079,17.739964,,0.65984917,0.3016529,0.48468018,0.18302727
441,190.083851137,0.538044294,334008,6652,SER,0.017024668,95.46342,161.21515,205.25513,233.24881,1.3366086,1.0342331,1.5374606,1.1264668,1.3376957,515920.06,6.6123977,127763.67,-0.2517949,8984119.0,0.13186044,5871148.0,17.550407,16.981485,16.719265,16.580452,17.184597,17.68586,16.546576,,0.56892204,0.26222038,0.4010334,0.13881302
442,322.773939525,-7.962419808,285690,2289,SER,0.043471973,56.06631,86.6033,103.78415,117.68237,2.082121,1.7690374,1.4904436,1.5850605,0.849936,84333.42,2.6359022,174948.28,0.10632153,1821047.0,-0.033935864,873919.94,18.128244,17.656164,17.459673,17.323221,17.847048,18.50994,,14.600919,0.47208023,0.19649124,0.33294296,0.13645172
443,150.631411133,6.834870552,369787,3702,SER,0.025673872,116.05788,166.17046,203.24869,217.85355,1.2093601,1.2685142,1.1287674,1.3363991,0.8844586,1131031.8,6.169032,313386.94,0.0776265,1.8449434E7,0.57092893,3.8049156E7,17.338314,16.948616,16.72993,16.654589,17.285,17.908188,17.05254,,0.38969803,0.21868515,0.29402733,0.07534218
444,253.027988536,30.67215303,500293,3944,SER,0.034755312,21.713772,47.813866,0.0,92.04058,1.6178565,1.4860971,0.0,1.3538779,1.8517332,6275.0522,3.6361415,14866.375,-0.23217654,191623.95,-0.12408531,124447.23,19.158161,18.301115,Infinity,17.590052,17.756893,18.052977,16.060335,14.28841,0.8570461,Infinity,0.7110634,Infinity
445,138.683652241,-0.860215354,326602,9556,EXP,0.038464963,87.85635,136.63907,159.75723,181.53488,1.3043569,1.2667265,1.250285,1.1404234,1.0,0.0,4.619395,143077.12,-0.35426635,5543519.0,0.19316068,3790842.0,17.640568,17.161062,16.991348,16.8526,17.353495,17.92152,16.126104,17.322838,0.47950554,0.16971397,0.30846214,0.13874817
446,350.980070304,14.875187403,417241,671,REX,0.05733846,34.80762,75.90228,0.0,133.76126,1.5418422,1.300938,0.0,1.8368565,1.0,0.0,1.5420578,258160.19,0.0,0.0,0.0,0.0,18.645815,17.799362,Infinity,17.184174,17.59625,18.258484,,15.484084,0.8464527,Infinity,0.6151886,Infinity
447,159.204540855,5.785305532,364090,891,SER,0.02818947,191.6216,297.66388,0.0,400.2794,1.5345501,1.3555087,0.0,1.0272286,1.1145508,237809.95,5.863086,76909.055,0.18642312,3690377.5,0.31470358,5229678.5,16.793888,16.315685,Infinity,15.994092,16.489628,17.080698,15.309513,15.330233,0.47820282,Infinity,0.32159328,Infinity
448,121.764658235,7.167661787,372533,4475,DEV,0.027409157,97.03203,151.92961,188.47046,206.63487,1.5831251,1.4773222,1.5665965,1.3972701,4.0,0.0,11.596513,2742.5815,-0.43691525,740495.7,0.2686242,554748.6,17.532713,17.045895,16.811892,16.71199,17.276566,17.96841,16.613022,,0.4868183,0.23400307,0.33390427,0.0999012
449,184.528369067,1.883076701,342626,796,SER,0.023759684,69.23186,94.09819,102.97487,112.54794,1.6095597,1.3936769,1.4374073,1.2976751,2.1182463,14677.682,1.3512987,5655134.0,-0.06265092,6299823.0,-0.26944214,6111882.5,17.899235,17.566048,17.468172,17.371656,18.269304,18.616056,15.622879,15.195786,0.3331871,0.097875595,0.19439125,0.096515656
450,166.458355655,0.403082524,333913,5359,SER,0.04927641,234.13402,370.8322,445.88303,463.18655,1.4665232,1.2712858,0.9989365,1.1678555,4.580859,57598.32,3.8821685,160550.27,0.15050559,4636617.0,-0.11051848,3779536.0,16.576338,16.077057,15.876947,15.83561,16.3723,16.925762,15.62274,13.811355,0.49928093,0.20010948,0.2414465,0.041337013
451,171.345066986,8.854274217,381295,4280,SER,0.0531008,62.098347,103.74548,131.52948,148.66513,1.3449026,1.2060796,1.0440413,1.3505635,0.72469443,93426.305,4.488732,1451685.6,-0.096787795,3423529.0,-0.6687399,1862231.2,18.0173,17.460077,17.202442,17.069477,17.377254,17.962145,16.119297,,0.55722237,0.25763512,0.3906002,0.13296509
452,311.363146022,-0.111026753,331613,4555,SER,0.08085158,72.42395,110.09386,130.1268,146.0777,1.3602914,1.364392,1.190223,1.2744733,0.8567512,102616.79,4.6452317,58073.8,0.23779562,2048964.1,-0.5248877,3095153.5,17.850294,17.395592,17.214083,17.088541,17.559237,18.068695,16.274738,17.41069,0.45470238,0.18150902,0.3070507,0.12554169
453,167.726616472,11.380355378,396889,6291,SER,0.02013639,113.50978,168.24692,205.81331,220.64702,1.3542215,1.2541856,1.1237843,1.4366057,0.7324582,185554.5,6.2052956,38256.46,0.15630893,1443182.9,0.2855707,2362055.8,17.362417,16.935133,16.716316,16.640755,17.25108,17.853498,16.401705,16.043823,0.42728424,0.21881676,0.29437828,0.07556152
454,347.134788493,-9.577367065,277237,1137,SER,0.03977769,153.38873,241.8476,301.1864,332.13953,1.3688602,1.4054364,1.4113241,1.5275565,1.4695436,71998.45,9.714936,13647.013,0.10679635,889566.94,0.40022582,1930975.6,17.035517,16.541145,16.302912,16.1967,16.87246,17.46373,17.30188,14.474806,0.4943714,0.23823357,0.34444618,0.10621262
455,332.983534509,-8.977426294,280027,735,SER,0.045043565,51.8593,77.41294,89.71215,100.6503,1.7577761,1.5117197,1.4486746,1.2712991,1.152102,18843.486,1.0027604,614306.4,-0.26501852,898232.6,-0.007382326,567014.2,18.212933,17.777966,17.617872,17.492962,17.818888,18.344555,16.170843,15.440029,0.43496704,0.16009331,0.28500366,0.12491035
456,133.202271017,3.925486389,353934,683,SER,0.047242586,234.79019,374.6728,468.37787,519.36755,1.50429,1.4571499,1.2871215,1.3177443,0.7368447,2354533.2,5.7488656,724672.3,0.1799293,2.4952882E7,-0.19739765,2.5124218E7,16.5733,16.06587,15.823509,15.711313,16.119976,16.669773,15.330621,14.353406,0.5074291,0.24236107,0.35455704,0.11219597
457,250.161874123,24.403602925,468359,4110,SER,0.056861103,78.41633,134.92952,0.0,210.87268,1.5495043,1.4958551,0.0,1.2381172,0.79647267,52751.03,4.5871253,7724242.0,0.6588118,1.4007456E7,0.33872238,1.2203038E7,17.763985,17.174732,Infinity,16.689949,16.849377,17.331213,15.756526,,0.5892525,Infinity,0.48478317,Infinity
458,218.381678683,2.42233197,345641,7895,SER,0.03993737,201.70598,335.99802,426.54077,482.92728,1.3972179,1.4265066,0.0,1.2342062,1.3109509,2330666.2,4.302216,1.4393215E7,-0.2583682,6.1810768E7,0.2132801,6.782763E7,16.738203,16.184158,15.925098,15.790296,16.083017,16.561722,14.419357,13.496772,0.5540447,0.2590599,0.39386272,0.13480282
459,321.663397218,-0.615616389,328774,7269,SER,0.04749826,66.68905,109.0872,132.73143,151.75696,1.4106303,1.2733433,1.1692145,1.0459671,1.3299311,111417.59,5.0799665,49765.18,0.09354741,1799940.4,0.050115842,1094887.0,17.939863,17.405565,17.192566,17.047129,17.67438,17.965157,16.14303,,0.53429794,0.21299934,0.35843658,0.14543724
460,54.215289785,-0.682534982,326264,5162,SER,0.1426213,114.80222,189.2061,238.47273,280.08975,1.5549653,1.3024609,1.2623364,1.0607917,1.2569937,272408.16,2.634677,587908.3,0.06791265,5118960.5,0.07821529,5608500.5,17.350124,16.807663,16.556404,16.381758,17.024689,17.741693,,12.185225,0.5424614,0.25125885,0.42590523,0.17464638
461,189.646542094,12.193036315,401207,6985,REX,0.046526305,93.7589,169.56148,214.3989,255.17328,1.4588413,1.3773533,1.2316741,1.3900217,1.0,0.0,3.0738955,559632.06,0.0,0.0,0.0,0.0,17.56997,16.926682,16.671944,16.482912,16.95884,17.51842,15.764995,14.421035,0.64328766,0.25473785,0.44376945,0.1890316
462,2.620788132,-0.770004231,326058,7221,SER,0.03462473,131.25058,218.19214,283.50433,329.9721,1.1327363,1.2154859,1.1882372,1.1023158,0.93710375,1475177.4,6.6969423,390792.4,-0.49639863,7.4125296E7,-0.521631,7.6700856E7,17.204746,16.652903,16.3686,16.203808,16.393463,16.849024,15.261336,13.803342,0.55184364,0.28430176,0.44909477,0.16479301
463,160.812767305,0.220596667,332451,3088,SER,0.055713885,153.23619,224.45027,259.12234,290.70154,1.2558967,1.250642,1.5116643,1.313598,1.2706648,628452.25,3.7578437,592331.1,0.13221097,1.3422775E7,-0.07470894,8784344.0,17.036596,16.6222,16.466238,16.341381,16.763817,17.240734,15.277374,14.846355,0.4143963,0.15596199,0.28081894,0.12485695
464,147.588726905,2.801542662,346798,4020,SER,0.04724636,52.85467,75.182274,86.3538,95.619255,1.301271,1.2060719,1.1740979,1.2880845,1.2314337,133918.03,2.5364702,331037.16,0.15484549,3411411.0,0.064149894,1993735.8,18.192291,17.809711,17.659296,17.548637,18.228275,18.735855,15.974279,,0.3825798,0.15041542,0.26107407,0.11065865
465,168.249169474,2.680845162,346880,5369,SER,0.040285774,185.94331,301.62158,379.651,425.02716,1.6350982,1.6610582,1.0503929,1.2334447,1.2687571,277828.56,6.996772,160495.97,0.0098810885,3149924.5,-0.3621652,5703066.5,16.82655,16.301344,16.051538,15.928958,16.49251,17.037392,15.274569,15.005272,0.5252056,0.24980545,0.37238598,0.12258053
466,357.919068236,0.398180732,334679,7150,REX,0.03081547,83.74557,135.86533,165.06071,190.99333,1.4576657,1.2377687,1.1174326,1.1201229,1.0,0.0,1.8636805,1824107.4,0.0,0.0,0.0,0.0,17.692595,17.167229,16.95589,16.797455,17.312883,17.829449,16.24686,16.651335,0.5253658,0.21133804,0.36977386,0.15843582
467,41.643527702,0.42894261,333414,5979,SER,0.03411003,114.19234,211.17168,278.29517,332.0564,1.3935035,1.1175443,1.1416364,1.1207423,2.364857,197317.08,4.008009,3159585.8,0.17954974,1.2770061E7,-0.025516713,7271026.0,17.355907,16.688412,16.388737,16.19697,16.757595,17.422543,16.206215,13.887748,0.6674957,0.299675,0.49144173,0.19176674
468,115.676134714,29.937538543,496083,3361,SER,0.049679168,48.021942,95.53424,0.0,172.1925,1.6606277,1.5182027,0.0,1.4206119,1.5870312,9162.234,3.490408,823401.3,-0.24225245,1016289.5,-0.5115986,723102.56,18.2964,17.549603,Infinity,16.909964,16.70001,17.060925,15.365922,13.417974,0.74679756,Infinity,0.6396389,Infinity
469,5.970860482,16.204702131,422854,5376,SER,0.061982147,150.18002,235.67998,0.0,322.63135,1.5285821,1.5097277,0.0,1.668621,1.9636135,31352.107,9.719789,7897.05,0.11181264,832038.94,0.36941174,1658649.9,17.05847,16.569193,Infinity,16.228233,16.856049,17.346992,16.343412,15.219528,0.4892769,Infinity,0.34095955,Infinity
470,147.335582414,1.153381766,338157,2974,SER,0.0848262,336.22855,510.51566,0.0,684.50885,1.3236536,1.1349143,0.0,1.3035632,1.7243524,171748.56,14.20444,7254.921,-0.03486074,648023.56,-0.09218143,1322613.6,16.183414,15.729978,Infinity,15.411552,16.611618,17.49785,16.68266,14.421189,0.45343685,Infinity,0.31842518,Infinity
471,210.418717059,-0.395485381,328329,4211,SER,0.048486486,224.41599,351.77615,434.06326,496.71725,1.2918662,1.4536499,1.0213996,1.1348498,2.0,21083.025,12.331191,34693.035,-0.3087732,1577899.8,0.057669733,953106.75,16.622366,16.134335,15.906117,15.759727,17.490507,18.81944,15.684033,13.534386,0.4880314,0.22821712,0.37460804,0.14639091
472,151.020485682,3.863428338,352567,3096,SER,0.019059014,79.27377,148.02962,199.94604,242.18086,1.1822268,1.4387549,1.0638967,1.3196592,1.6959388,529374.4,4.567543,306257.4,0.5277732,1.7309656E7,-0.14879726,9804845.0,17.752176,17.07413,16.747719,16.53965,16.698936,17.194073,15.536507,,0.6780472,0.3264103,0.53447914,0.20806885
473,179.632867899,1.131922955,338286,3630,REX,0.01768306,135.23343,197.72437,230.92256,260.0692,1.78913,1.2280009,1.6206312,1.3144556,1.0,0.0,4.212765,130192.47,0.0,0.0,0.0,0.0,17.17229,16.75985,16.591333,16.462278,17.111856,17.645113,16.578678,,0.41244125,0.16851616,0.29757118,0.12905502
474,32.141681669,0.276968757,331936,5534,SER,0.027700718,59.633297,88.77448,104.98813,116.11293,1.607917,1.160438,1.2073343,1.1537943,1.0205864,216575.05,2.7900455,455006.4,0.08578121,2749328.5,-0.15621907,3956190.0,18.061277,17.62928,17.44715,17.3378,17.632479,18.150648,,,0.4319973,0.18213081,0.29148102,0.1093502
475,152.366176328,8.914697702,382644,4034,EXP,0.02898151,172.22217,294.8996,379.8918,437.87354,1.6948825,1.5476024,1.2680633,1.4196898,1.0,0.0,9.2241745,3657702.8,-0.11877422,1.0446979E7,-0.69105786,9243591.0,16.909777,16.325815,16.05085,15.896628,16.20419,16.684803,15.185802,15.719172,0.5839615,0.2749653,0.42918682,0.15422153
476,36.139048147,-0.962754041,324752,5713,SER,0.03365728,137.92969,217.82068,270.20688,296.24356,1.5627782,1.1853389,1.0987524,1.1629623,1.5292846,264885.38,7.1268687,45181.32,-0.020867877,1813273.8,-0.13749442,4315934.0,17.150856,16.654753,16.42076,16.320877,17.120441,17.696878,17.375116,14.980794,0.4961033,0.23399353,0.33387566,0.099882126
477,197.18403598,4.738363052,358500,3197,SER,0.02641935,87.67321,134.03004,149.8511,170.23753,1.177819,1.2393358,1.2784632,1.1235743,1.4084319,62003.668,1.8966855,369455.1,-0.091939025,1502767.5,0.23046447,2361569.8,17.642832,17.181995,17.06085,16.922361,17.275969,17.74928,15.754214,13.353449,0.4608364,0.12114525,0.25963402,0.13848877
478,236.775939782,30.955077996,501474,4670,SER,0.026339311,143.37224,244.44513,0.0,360.48538,1.5635015,1.4255743,0.0,1.3683108,0.5,437573.75,5.1606107,115160.16,-0.22714543,3719261.5,0.2584614,4382102.0,17.108837,16.529547,Infinity,16.10778,16.589113,17.148022,15.53433,14.207959,0.5792904,Infinity,0.42176628,Infinity
479,356.168998221,0.177218532,333232,9217,SER,0.029066809,116.0762,186.93967,230.60402,250.64182,1.1765676,1.2387487,1.275816,1.1512777,0.86708903,753043.94,6.9058084,128734.43,0.08786146,9163406.0,0.03672698,4793714.0,17.338142,16.820745,16.592833,16.502367,17.222067,17.807598,16.853622,13.493646,0.5173969,0.2279129,0.31837845,0.090465546
480,196.359025477,13.609709776,408260,3835,SER,0.024547223,55.831726,89.09092,109.73148,127.04301,1.3678445,1.1935266,1.191959,1.4558783,1.0713079,31518.1,4.528526,23224.682,-0.58759546,1346443.8,0.1838129,865113.25,18.132797,17.625416,17.399172,17.240124,17.523342,17.998833,16.941078,14.91074,0.50738144,0.22624397,0.38529205,0.15904808
481,165.367512974,11.955319989,399703,4230,SER,0.017466804,67.261826,101.70315,127.21783,141.1925,1.5467601,1.4403899,1.4293412,1.3074527,1.7299297,37176.56,5.5923405,29317.469,0.2851907,852547.9,0.09819085,444597.5,17.930578,17.481665,17.23863,17.125471,17.57687,18.09209,17.200651,,0.44891357,0.24303436,0.35619354,0.11315918
482,326.118160486,-8.914831009,279999,5541,SER,0.040295355,62.50869,92.7047,105.52505,117.94712,1.4478098,1.3115871,1.0520412,1.1850872,1.1613669,32198.688,3.2074444,44232.785,0.014774743,383047.94,0.27881494,834808.3,18.010149,17.582245,17.44161,17.320782,17.870636,18.426334,16.883722,,0.42790413,0.14063454,0.26146317,0.12082863
483,156.96054658,2.119094486,342515,9815,EXP,0.04491972,422.67914,696.7155,876.0814,979.45685,1.2659076,1.386563,1.3935168,1.532316,1.0,0.0,5.6014137,1590169.0,0.09395244,6.7962864E7,-0.043865368,3.8235356E7,15.934973,15.392362,15.143639,15.022536,15.577712,16.146795,14.700551,14.009768,0.5426111,0.24872303,0.36982536,0.12110233
484,163.388138458,7.218512966,372699,90,SER,0.03431257,45.30995,79.88657,102.50804,121.96377,1.1706123,1.6869574,1.4208736,1.2606517,0.9291076,60098.06,4.0362444,1714361.6,-0.63116115,1451156.1,-0.1908126,2735499.5,18.359516,17.743816,17.473104,17.284424,17.568998,18.13458,16.295038,,0.61569977,0.2707119,0.45939255,0.18868065
485,127.752114244,3.952883199,353912,1844,SER,0.034757037,119.32493,193.9718,242.85585,269.88257,1.6004208,1.2587895,1.2124714,1.2978988,1.7739962,24165.723,8.258641,185584.12,-0.09004586,897399.7,0.08452629,973961.9,17.308172,16.780653,16.536629,16.422064,17.031975,17.711084,15.702282,13.582163,0.5275192,0.24402428,0.35858917,0.1145649
486,315.566919287,9.587963981,386134,4950,SER,0.06499199,55.01086,94.75746,129.18207,157.46423,1.7283679,1.7378352,1.2258619,1.3675759,1.0555096,63053.77,6.1166286,61089.133,-0.14066902,982379.44,0.48712534,2006766.0,18.148878,17.558466,17.221994,17.007046,17.66788,18.139915,17.069586,,0.59041214,0.33647156,0.5514202,0.21494865
487,168.658169797,7.993605383,377007,78,SER,0.04062548,69.970474,92.466324,104.10701,109.66481,1.1744845,1.2483685,1.0367936,1.0802381,1.4466434,31510.816,3.2473907,74707.88,-0.07389763,653828.1,-0.41047218,1154845.0,17.887712,17.585041,17.4563,17.399832,17.86824,18.45456,,13.070979,0.30267143,0.12874031,0.18520927,0.056468964
488,157.443980296,0.145548768,332437,8096,SER,0.061322346,123.24437,185.62091,226.63731,242.18797,1.2747017,1.3574672,1.3309742,1.2328403,1.7391301,293298.66,4.450785,181949.23,0.17215465,7671261.0,0.02406504,3622843.5,17.273083,16.828432,16.611671,16.53962,17.123508,17.659527,16.744364,15.813938,0.44465065,0.21676064,0.28881264,0.072052
489,163.802567032,5.862550538,364108,3200,SER,0.03259196,720.9683,1160.7231,1443.995,1589.9314,1.3430952,1.4313617,1.4505529,1.2132959,1.3032154,3440490.2,4.762631,1789715.5,-0.023569267,3.8815808E7,0.10326259,7.5743184E7,15.355209,14.838179,14.601086,14.496554,14.979726,15.519576,13.896964,13.029874,0.5170307,0.23709297,0.34162426,0.10453129
