Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z
806,806,4302,192.946600721,0.400848375,SER,0.647381639595284,343.4791,0.0054,344.1691,0.0048,11.0902,0.0240,17.7359,0.0017,1.5389,0.0051,0.8196,0.0010,87.2397,0.2497,343.4791,0.0054,344.1691,0.0048,10.2176,0.0162,17.2921,0.0015,1.6462,0.0036,0.8196,0.0010,87.2397,0.2497,343.4791,0.0054,344.1691,0.0048,9.3849,0.0223,17.0571,0.0023,1.7486,0.0058,0.8196,0.0010,87.2397,0.2497,343.4791,0.0054,344.1691,0.0048,8.4836,0.0366,17.0084,0.0033,1.8595,0.0097,0.8196,0.0010,87.2397,0.2497
807,807,789,188.658262799,10.623483743,SER,0.507897984014783,344.9699,0.0018,343.7801,0.0017,4.9384,0.0241,18.3608,0.0031,3.2836,0.0273,0.9194,0.0016,-20.9357,0.6455,344.9699,0.0018,343.7801,0.0017,4.6510,0.0150,17.4552,0.0019,3.5538,0.0165,0.9194,0.0016,-20.9357,0.6455,344.9699,0.0018,343.7801,0.0017,4.3767,0.0149,17.0838,0.0019,3.8116,0.0183,0.9194,0.0016,-20.9357,0.6455,344.9699,0.0018,343.7801,0.0017,4.0798,0.0242,16.8948,0.0033,4.0907,0.0310,0.9194,0.0016,-20.9357,0.6455
808,808,1571,48.336066604,-6.320341526,REX,0.268703427894377,344.2443,0.0017,344.9922,0.0018,5.8888,0.0050,18.0426,0.0008,0.9427,0.0022,0.9129,0.0006,-3.5641,0.2587,344.2443,0.0017,344.9922,0.0018,5.7747,0.0032,17.2317,0.0006,1.2514,0.0015,0.9129,0.0006,-3.5641,0.2587,344.2443,0.0017,344.9922,0.0018,5.6658,0.0042,16.8978,0.0006,1.5460,0.0021,0.9129,0.0006,-3.5641,0.2587,344.2443,0.0017,344.9922,0.0018,5.5480,0.0070,16.6392,0.0009,1.8649,0.0035,0.9129,0.0006,-3.5641,0.2587
809,809,3559,121.289155767,25.396221142,SER,0.442375718871852,346.0827,0.0055,345.2783,0.0044,9.4009,0.0088,17.6693,0.0009,0.5946,0.0018,0.7638,0.0006,85.2969,0.1257,346.0827,0.0055,345.2783,0.0044,9.1946,0.0068,17.1997,0.0010,0.7007,0.0011,0.7638,0.0006,85.2969,0.1257,346.0827,0.0055,345.2783,0.0044,8.9977,0.0090,16.8620,0.0010,0.8020,0.0018,0.7638,0.0006,85.2969,0.1257,346.0827,0.0055,345.2783,0.0044,8.7846,0.0137,16.7796,0.0015,0.9117,0.0031,0.7638,0.0006,85.2969,0.1257
810,810,3935,167.373107062,3.467761389,SER,0.632186415459153,343.6936,0.0022,343.6172,0.0024,22.2373,0.1772,17.3879,0.0041,3.9670,0.0237,0.7615,0.0012,-7.6537,0.1673,343.6936,0.0022,343.6172,0.0024,23.8748,0.1661,16.6537,0.0032,6.2116,0.0238,0.7615,0.0012,-7.6537,0.1673,343.6936,0.0022,343.6172,0.0024,25.4373,0.2822,16.3399,0.0043,8.3533,0.0421,0.7615,0.0012,-7.6537,0.1673,343.6936,0.0022,343.6172,0.0024,27.1286,0.4441,16.1858,0.0061,*10.6717*,*0.0663*,0.7615,0.0012,-7.6537,0.1673
811,811,2017,244.900806161,29.55789491,SER,0.407275130836548,344.0964,0.0092,344.3270,0.0113,11.3974,0.0223,18.0132,0.0021,0.6334,0.0029,0.8024,0.0010,20.5873,0.2896,344.0964,0.0092,344.3270,0.0113,11.0933,0.0191,17.3437,0.0018,0.8021,0.0024,0.8024,0.0010,20.5873,0.2896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0964,0.0092,344.3270,0.0113,10.4891,0.0457,16.8550,0.0039,1.1373,0.0070,0.8024,0.0010,20.5873,0.2896
813,813,5721,143.690167359,12.23237004,SER,0.547486474395141,343.8580,0.0034,343.6106,0.0021,10.4939,0.0094,17.2552,0.0008,0.7578,0.0019,0.5332,0.0002,-74.4645,0.0337,343.8580,0.0034,343.6106,0.0021,10.3451,0.0064,16.5927,0.0006,0.8713,0.0012,0.5332,0.0002,-74.4645,0.0337,343.8580,0.0034,343.6106,0.0021,10.2032,0.0070,16.3117,0.0005,0.9797,0.0015,0.5332,0.0002,-74.4645,0.0337,343.8580,0.0034,343.6106,0.0021,10.0495,0.0107,16.0967,0.0008,1.0970,0.0025,0.5332,0.0002,-74.4645,0.0337
814,814,4086,12.601869253,-0.270586071,SER,0.85322701031565,344.5410,0.0018,343.6867,0.0017,4.6113,0.0106,18.7557,0.0018,1.8409,0.0124,0.4942,0.0008,47.0155,0.0716,344.5410,0.0018,343.6867,0.0017,4.6747,0.0059,17.8663,0.0010,2.0550,0.0068,0.4942,0.0008,47.0155,0.0716,344.5410,0.0018,343.6867,0.0017,4.7352,0.0078,17.4633,0.0013,2.2593,0.0080,0.4942,0.0008,47.0155,0.0716,344.5410,0.0018,343.6867,0.0017,4.8007,0.0141,17.2056,0.0021,2.4805,0.0147,0.4942,0.0008,47.0155,0.0716
816,816,3058,232.101992152,-0.430275108,REX,0.812946071720971,343.2955,0.0059,343.7242,0.0055,8.7821,0.0281,18.5688,0.0028,1.2270,0.0063,0.8981,0.0012,-61.8082,0.5898,343.2955,0.0059,343.7242,0.0055,8.1373,0.0177,17.8797,0.0015,1.2283,0.0037,0.8981,0.0012,-61.8082,0.5898,343.2955,0.0059,343.7242,0.0055,7.5221,0.0200,17.5658,0.0021,1.2295,0.0048,0.8981,0.0012,-61.8082,0.5898,343.2955,0.0059,343.7242,0.0055,6.8562,0.0330,17.3966,0.0040,1.2308,0.0084,0.8981,0.0012,-61.8082,0.5898
817,817,1175,163.907538097,7.838979079,SER,0.42326431399149,342.9012,0.0015,344.7293,0.0085,38.3095,0.0741,17.3874,0.0017,1.3292,0.0042,*0.0975*,*0.0001*,6.1903,0.0058,342.9012,0.0015,344.7293,0.0085,36.1756,0.0407,16.4959,0.0009,1.3949,0.0022,*0.0975*,*0.0001*,6.1903,0.0058,342.9012,0.0015,344.7293,0.0085,34.1396,0.0300,16.0608,0.0006,1.4577,0.0017,*0.0975*,*0.0001*,6.1903,0.0058,342.9012,0.0015,344.7293,0.0085,31.9357,0.0573,15.7492,0.0013,1.5256,0.0034,*0.0975*,*0.0001*,6.1903,0.0058
818,818,4025,196.176930943,1.04595205,SER,0.515173980563897,343.3134,0.0033,343.8083,0.0032,8.6160,0.0400,18.1536,0.0032,2.4360,0.0145,0.9565,0.0018,10.0488,1.3640,343.3134,0.0033,343.8083,0.0032,7.3729,0.0243,17.4619,0.0022,2.6085,0.0100,0.9565,0.0018,10.0488,1.3640,343.3134,0.0033,343.8083,0.0032,6.1869,0.0178,17.1233,0.0020,2.7731,0.0111,0.9565,0.0018,10.0488,1.3640,343.3134,0.0033,343.8083,0.0032,4.9030,0.0281,17.0089,0.0033,2.9513,0.0169,0.9565,0.0018,10.0488,1.3640
819,819,3545,141.851354801,4.070461763,SER,0.816699868181244,344.0262,0.0139,343.7734,0.0035,21.9301,0.0696,18.4596,0.0027,0.9854,0.0069,0.1586,0.0003,87.6616,0.0241,344.0262,0.0139,343.7734,0.0035,19.9275,0.0445,17.7508,0.0018,1.1007,0.0042,0.1586,0.0003,87.6616,0.0241,344.0262,0.0139,343.7734,0.0035,18.0167,0.0398,17.2860,0.0017,1.2108,0.0043,0.1586,0.0003,87.6616,0.0241,344.0262,0.0139,343.7734,0.0035,15.9483,0.0611,17.0387,0.0027,1.3300,0.0072,0.1586,0.0003,87.6616,0.0241
820,820,6490,191.587001316,-0.365254182,SER,0.695979820013688,343.7463,0.0019,344.3400,0.0011,9.6411,0.0194,18.1839,0.0017,1.7765,0.0056,0.4544,0.0003,65.6639,0.0254,343.7463,0.0019,344.3400,0.0011,9.4773,0.0070,17.3874,0.0005,1.8737,0.0018,0.4544,0.0003,65.6639,0.0254,343.7463,0.0019,344.3400,0.0011,9.3210,0.0133,17.0653,0.0011,1.9663,0.0037,0.4544,0.0003,65.6639,0.0254,343.7463,0.0019,344.3400,0.0011,9.1518,0.0282,16.8350,0.0021,2.0667,0.0080,0.4544,0.0003,65.6639,0.0254
821,821,2527,190.093207987,-0.691119932,SER,0.556590496382907,344.6184,0.0031,343.5795,0.0092,29.7079,0.1073,17.8803,0.0028,1.5622,0.0073,0.1813,0.0002,9.0610,0.0212,344.6184,0.0031,343.5795,0.0092,27.5993,0.0742,17.1604,0.0021,1.8335,0.0054,0.1813,0.0002,9.0610,0.0212,344.6184,0.0031,343.5795,0.0092,25.5874,0.0711,16.8411,0.0020,2.0923,0.0063,0.1813,0.0002,9.0610,0.0212,344.6184,0.0031,343.5795,0.0092,23.4096,0.1020,16.6290,0.0027,2.3725,0.0093,0.1813,0.0002,9.0610,0.0212
822,822,6108,144.835615051,5.928039974,EXP,0.421973226375911,344.4919,0.0025,343.9895,0.0017,5.9219,0.0050,18.3622,0.0007,0.7920,0.0028,0.5538,0.0004,-88.8073,0.0453,344.4919,0.0025,343.9895,0.0017,5.9460,0.0033,17.6728,0.0005,0.8622,0.0018,0.5538,0.0004,-88.8073,0.0453,344.4919,0.0025,343.9895,0.0017,5.9690,0.0040,17.3569,0.0008,0.9292,0.0022,0.5538,0.0004,-88.8073,0.0453,344.4919,0.0025,343.9895,0.0017,5.9940,0.0065,17.1563,0.0008,1.0017,0.0035,0.5538,0.0004,-88.8073,0.0453
823,823,4736,260.88307186,27.45870962,SER,3.79323641013743,343.7338,0.0070,344.1808,0.0057,34.8052,0.0418,15.3101,0.0011,0.9150,0.0019,0.7445,0.0004,74.9064,0.0863,343.7338,0.0070,344.1808,0.0057,42.2911,0.0690,14.4860,0.0012,1.7436,0.0025,0.7445,0.0004,74.9064,0.0863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.7338,0.0070,344.1808,0.0057,57.1656,0.1981,13.8431,0.0022,3.3900,0.0068,0.7445,0.0004,74.9064,0.0863
824,824,4829,150.372619782,-0.441645148,EXP,0.829048292978502,343.9918,0.0021,344.4234,0.0018,8.3571,0.0065,17.8654,0.0008,0.7221,0.0016,0.8231,0.0004,-69.8261,0.0965,343.9918,0.0021,344.4234,0.0018,8.1496,0.0044,17.2715,0.0004,0.8903,0.0011,0.8231,0.0004,-69.8261,0.0965,343.9918,0.0021,344.4234,0.0018,7.9516,0.0049,16.9787,0.0005,1.0508,0.0013,0.8231,0.0004,-69.8261,0.0965,343.9918,0.0021,344.4234,0.0018,7.7372,0.0076,16.8075,0.0007,1.2245,0.0021,0.8231,0.0004,-69.8261,0.0965
825,825,12188,150.495085921,0.715267674,SER,0.838288333759218,344.3671,0.0014,344.1352,0.0013,9.6566,0.0130,17.2358,0.0010,1.5181,0.0037,0.5935,0.0004,46.4899,0.0443,344.3671,0.0014,344.1352,0.0013,9.2980,0.0090,16.4715,0.0007,1.9136,0.0023,0.5935,0.0004,46.4899,0.0443,344.3671,0.0014,344.1352,0.0013,8.9558,0.0098,16.0882,0.0009,2.2909,0.0029,0.5935,0.0004,46.4899,0.0443,344.3671,0.0014,344.1352,0.0013,8.5854,0.0149,15.8328,0.0009,2.6993,0.0049,0.5935,0.0004,46.4899,0.0443
827,827,1990,181.353765494,11.760580198,SER,0.423172950058254,343.7582,0.0025,344.4678,0.0022,7.7914,0.0178,18.1345,0.0018,1.7059,0.0069,0.7635,0.0010,61.8844,0.1711,343.7582,0.0025,344.4678,0.0022,7.3031,0.0119,17.6199,0.0014,2.0778,0.0050,0.7635,0.0010,61.8844,0.1711,343.7582,0.0025,344.4678,0.0022,6.8372,0.0165,17.3492,0.0018,2.4326,0.0082,0.7635,0.0010,61.8844,0.1711,343.7582,0.0025,344.4678,0.0022,6.3329,0.0273,17.2601,0.0027,2.8167,0.0135,0.7635,0.0010,61.8844,0.1711
828,828,5424,200.519404566,4.477647156,SER,0.379082488893483,344.7181,0.0014,343.8419,0.0011,2.8998,0.0079,18.2373,0.0012,2.3971,0.0231,0.4867,0.0009,-62.5674,0.0711,344.7181,0.0014,343.8419,0.0011,2.7800,0.0045,17.3668,0.0010,2.4885,0.0132,0.4867,0.0009,-62.5674,0.0711,344.7181,0.0014,343.8419,0.0011,2.6657,0.0037,17.0327,0.0007,2.5756,0.0116,0.4867,0.0009,-62.5674,0.0711,344.7181,0.0014,343.8419,0.0011,2.5420,0.0065,16.8236,0.0011,2.6700,0.0208,0.4867,0.0009,-62.5674,0.0711
829,829,2494,120.38254325,22.454390974,SER,0.800485257891543,[344.0000],0.0,[344.0000],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[344.0000],0.0,[344.0000],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[344.0000],0.0,[344.0000],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[344.0000],0.0,[344.0000],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,831,9424,130.554888399,2.624606907,DUP,0.401917901300745,344.1188,0.0015,344.0157,0.0010,9.2029,0.0076,17.1123,0.0007,1.4848,0.0020,0.5699,0.0002,87.8352,0.0235,344.1188,0.0015,344.0157,0.0010,9.1111,0.0039,16.4188,0.0003,1.5720,0.0010,0.5699,0.0002,87.8352,0.0235,344.1188,0.0015,344.0157,0.0010,9.0235,0.0057,16.1114,0.0005,1.6552,0.0015,0.5699,0.0002,87.8352,0.0235,344.1188,0.0015,344.0157,0.0010,8.9287,0.0107,15.8925,0.0008,1.7453,0.0029,0.5699,0.0002,87.8352,0.0235
832,832,185,228.546424661,30.338130568,SER,0.394884912204732,343.8588,0.0070,343.5483,0.0040,15.0151,0.0559,18.3340,0.0027,1.7515,0.0100,0.3324,0.0006,76.6713,0.0590,343.8588,0.0070,343.5483,0.0040,14.5508,0.0483,17.4472,0.0023,2.2455,0.0093,0.3324,0.0006,76.6713,0.0590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.8588,0.0070,343.5483,0.0040,13.6282,0.1145,16.7673,0.0049,3.2269,0.0239,0.3324,0.0006,76.6713,0.0590
833,833,2704,187.61891107,-3.581582181,SER,0.720270481803965,344.4138,0.0016,343.9818,0.0014,3.4223,0.0082,18.2377,0.0011,1.8834,0.0175,0.3987,0.0010,50.1666,0.0638,344.4138,0.0016,343.9818,0.0014,3.3401,0.0052,17.3259,0.0007,2.1041,0.0109,0.3987,0.0010,50.1666,0.0638,344.4138,0.0016,343.9818,0.0014,3.2617,0.0051,16.9993,0.0008,2.3148,0.0117,0.3987,0.0010,50.1666,0.0638,344.4138,0.0016,343.9818,0.0014,3.1769,0.0080,16.7242,0.0011,2.5429,0.0194,0.3987,0.0010,50.1666,0.0638
834,834,780,11.018106888,0.044067831,SER,0.776557436266896,344.4437,0.0014,344.2133,0.0017,5.3016,0.0103,18.0232,0.0014,1.8453,0.0067,0.7108,0.0006,-34.1765,0.0962,344.4437,0.0014,344.2133,0.0017,5.5152,0.0061,17.1856,0.0008,1.9492,0.0038,0.7108,0.0006,-34.1765,0.0962,344.4437,0.0014,344.2133,0.0017,5.7189,0.0080,16.8144,0.0010,2.0482,0.0040,0.7108,0.0006,-34.1765,0.0962,344.4437,0.0014,344.2133,0.0017,5.9395,0.0140,16.5646,0.0016,2.1555,0.0072,0.7108,0.0006,-34.1765,0.0962
835,835,1733,14.244652792,-9.14568438,SER,0.404171513719088,344.5307,0.0153,344.1606,0.0061,32.0674,0.0403,17.0700,0.0013,0.6052,0.0021,0.2434,0.0002,68.4511,0.0186,344.5307,0.0153,344.1606,0.0061,31.0148,0.0269,16.4275,0.0011,0.7677,0.0014,0.2434,0.0002,68.4511,0.0186,344.5307,0.0153,344.1606,0.0061,30.0103,0.0318,16.1470,0.0009,0.9227,0.0018,0.2434,0.0002,68.4511,0.0186,344.5307,0.0153,344.1606,0.0061,28.9230,0.0507,15.9749,0.0014,1.0904,0.0030,0.2434,0.0002,68.4511,0.0186
836,836,943,15.756638251,13.961241254,SER,0.305000094371198,345.9038,0.0090,346.0044,0.0073,13.2903,0.0163,17.9071,0.0012,0.5145,0.0018,0.6974,0.0006,-50.8443,0.1232,345.9038,0.0090,346.0044,0.0073,13.3235,0.0152,17.4535,0.0012,0.6077,0.0014,0.6974,0.0006,-50.8443,0.1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.9038,0.0090,346.0044,0.0073,13.3896,0.0332,17.0650,0.0023,0.7928,0.0040,0.6974,0.0006,-50.8443,0.1232
837,837,3665,188.275405274,10.688965539,SER,0.619496472817207,344.3237,0.0031,343.7976,0.0055,12.2471,0.0146,17.6873,0.0012,0.6269,0.0025,0.4897,0.0003,-29.5017,0.0421,344.3237,0.0031,343.7976,0.0055,11.7275,0.0098,16.9465,0.0009,0.7048,0.0015,0.4897,0.0003,-29.5017,0.0421,344.3237,0.0031,343.7976,0.0055,11.2316,0.0107,16.6289,0.0008,0.7792,0.0019,0.4897,0.0003,-29.5017,0.0421,344.3237,0.0031,343.7976,0.0055,10.6949,0.0166,16.4385,0.0014,0.8596,0.0032,0.4897,0.0003,-29.5017,0.0421
838,838,5692,174.73297078,-2.747912799,SER,0.35924234412256,343.1527,0.0062,344.8319,0.0047,15.8700,0.0199,17.5065,0.0011,0.9523,0.0020,0.7273,0.0005,79.7330,0.0941,343.1527,0.0062,344.8319,0.0047,15.3813,0.0136,16.9987,0.0008,1.0998,0.0014,0.7273,0.0005,79.7330,0.0941,343.1527,0.0062,344.8319,0.0047,14.9149,0.0205,16.7312,0.0017,1.2405,0.0023,0.7273,0.0005,79.7330,0.0941,343.1527,0.0062,344.8319,0.0047,14.4101,0.0340,16.6394,0.0019,1.3928,0.0039,0.7273,0.0005,79.7330,0.0941
839,839,625,156.361454059,6.938050175,SER,0.434331154434106,344.0006,0.0026,344.0634,0.0045,12.7177,0.0271,18.1174,0.0018,1.3555,0.0049,0.3999,0.0004,-12.7277,0.0401,344.0006,0.0026,344.0634,0.0045,12.2444,0.0160,17.4464,0.0010,1.6063,0.0026,0.3999,0.0004,-12.7277,0.0401,344.0006,0.0026,344.0634,0.0045,11.7929,0.0218,17.0933,0.0013,1.8455,0.0040,0.3999,0.0004,-12.7277,0.0401,344.0006,0.0026,344.0634,0.0045,11.3041,0.0381,16.9031,0.0023,2.1045,0.0074,0.3999,0.0004,-12.7277,0.0401
840,840,9080,5.740786066,0.120122764,SER,0.682783129162416,343.9519,0.0012,344.1298,0.0007,7.0790,0.0112,17.7915,0.0010,2.4415,0.0072,0.3523,0.0003,60.9837,0.0211,343.9519,0.0012,344.1298,0.0007,7.0996,0.0065,16.9082,0.0006,2.8585,0.0042,0.3523,0.0003,60.9837,0.0211,343.9519,0.0012,344.1298,0.0007,7.1193,0.0087,16.5317,0.0007,3.2564,0.0051,0.3523,0.0003,60.9837,0.0211,343.9519,0.0012,344.1298,0.0007,7.1407,0.0153,16.2738,0.0012,3.6871,0.0089,0.3523,0.0003,60.9837,0.0211
842,842,2147,132.12055174,8.419799501,REX,0.472373068399579,345.3720,0.0039,343.9895,0.0042,9.5735,0.0144,17.9145,0.0016,1.2568,0.0028,0.9355,0.0008,14.0461,0.5302,345.3720,0.0039,343.9895,0.0042,9.3292,0.0096,17.2590,0.0013,1.2825,0.0017,0.9355,0.0008,14.0461,0.5302,345.3720,0.0039,343.9895,0.0042,9.0961,0.0147,12.5277,0.2545,1.3069,0.0028,0.9355,0.0008,14.0461,0.5302,345.3720,0.0039,343.9895,0.0042,8.8438,0.0246,16.8014,0.0030,1.3334,0.0048,0.9355,0.0008,14.0461,0.5302
843,843,8645,29.228503687,-0.640275875,SER,0.714537636897421,344.4873,0.0005,344.3495,0.0004,24.3548,0.0200,14.9456,0.0005,4.0546,0.0026,0.7307,0.0001,54.5047,0.0158,344.4873,0.0005,344.3495,0.0004,23.5501,0.0127,14.1504,0.0003,4.1516,0.0016,0.7307,0.0001,54.5047,0.0158,344.4873,0.0005,344.3495,0.0004,22.7822,0.0121,13.8171,0.0003,4.2442,0.0016,0.7307,0.0001,54.5047,0.0158,344.4873,0.0005,344.3495,0.0004,21.9510,0.0191,13.6044,0.0005,4.3444,0.0025,0.7307,0.0001,54.5047,0.0158
844,844,5638,239.569564817,27.000321447,SER,0.457066278844281,344.3402,0.0034,344.8840,0.0079,15.0800,0.0146,17.8428,0.0014,0.6684,0.0024,0.3193,0.0003,23.0272,0.0271,344.3402,0.0034,344.8840,0.0079,14.5748,0.0108,17.1445,0.0011,0.7297,0.0017,0.3193,0.0003,23.0272,0.0271,344.3402,0.0034,344.8840,0.0079,14.0927,0.0120,16.8286,0.0038,0.7882,0.0020,0.3193,0.0003,23.0272,0.0271,344.3402,0.0034,344.8840,0.0079,13.5708,0.0176,16.5893,0.0015,0.8516,0.0030,0.3193,0.0003,23.0272,0.0271
845,845,5812,121.005762919,24.545492776,SER,0.524584626533357,343.5470,0.0027,344.6003,0.0020,13.9316,0.0136,16.5812,0.0008,1.4015,0.0021,0.6781,0.0003,83.6895,0.0465,343.5470,0.0027,344.6003,0.0020,14.1065,0.0080,15.7996,0.0005,1.6532,0.0012,0.6781,0.0003,83.6895,0.0465,343.5470,0.0027,344.6003,0.0020,14.2733,0.0118,15.4657,0.0006,1.8934,0.0018,0.6781,0.0003,83.6895,0.0465,343.5470,0.0027,344.6003,0.0020,14.4540,0.0208,15.1996,0.0010,2.1534,0.0031,0.6781,0.0003,83.6895,0.0465
847,847,9329,191.643049678,1.98190842,SER,0.953075794956037,343.6878,0.0037,343.9047,0.0043,13.5281,0.0271,17.7237,0.0019,1.0525,0.0032,0.8439,0.0004,-14.0891,0.1449,343.6878,0.0037,343.9047,0.0043,13.4410,0.0098,17.1711,0.0006,1.1632,0.0011,0.8439,0.0004,-14.0891,0.1449,343.6878,0.0037,343.9047,0.0043,13.3578,0.0220,16.8748,0.0015,1.2688,0.0027,0.8439,0.0004,-14.0891,0.1449,343.6878,0.0037,343.9047,0.0043,13.2679,0.0447,16.7345,0.0032,1.3831,0.0054,0.8439,0.0004,-14.0891,0.1449
848,848,4745,176.913120488,0.029864358,SER,0.586382657303645,343.7321,0.0113,343.8692,0.0172,16.1373,0.0672,18.1944,0.0043,0.8632,0.0072,0.5872,0.0014,-14.2891,0.1841,343.7321,0.0113,343.8692,0.0172,15.7717,0.0441,17.5802,0.0028,1.1509,0.0047,0.5872,0.0014,-14.2891,0.1841,343.7321,0.0113,343.8692,0.0172,15.4229,0.0632,17.3033,0.0037,1.4254,0.0070,0.5872,0.0014,-14.2891,0.1841,343.7321,0.0113,343.8692,0.0172,15.0452,0.1057,17.1934,0.0054,1.7226,0.0119,0.5872,0.0014,-14.2891,0.1841
849,849,3474,345.952001105,-9.739214691,SER,0.826799063859653,343.2027,0.0090,344.1315,0.0056,11.6737,0.0379,18.0202,0.0027,1.1577,0.0066,0.5218,0.0010,61.8795,0.1080,343.2027,0.0090,344.1315,0.0056,11.3430,0.0255,17.5181,0.0020,1.2489,0.0043,0.5218,0.0010,61.8795,0.1080,343.2027,0.0090,344.1315,0.0056,11.0275,0.0297,17.2646,0.0024,1.3359,0.0055,0.5218,0.0010,61.8795,0.1080,343.2027,0.0090,344.1315,0.0056,10.6859,0.0471,17.1410,0.0033,1.4301,0.0092,0.5218,0.0010,61.8795,0.1080
850,850,4465,59.940337782,-5.569337711,SER,0.457696552127124,343.4170,0.0025,344.3187,0.0023,22.3537,0.3014,17.7651,0.0065,6.3065,0.0465,0.7767,0.0016,-69.7760,0.2346,343.4170,0.0025,344.3187,0.0023,20.0101,0.1889,17.0362,0.0047,6.3628,0.0315,0.7767,0.0016,-69.7760,0.2346,343.4170,0.0025,344.3187,0.0023,17.7739,0.1542,16.7451,0.0044,6.4165,0.0318,0.7767,0.0016,-69.7760,0.2346,343.4170,0.0025,344.3187,0.0023,15.3533,0.2360,16.5795,0.0072,6.4746,0.0477,0.7767,0.0016,-69.7760,0.2346
851,851,5307,15.496271377,14.09975744,DUP,0.377867659709596,343.9422,0.0030,343.3695,0.0035,9.6859,0.0240,17.6594,0.0017,2.2118,0.0069,0.8064,0.0009,-4.3859,0.1841,343.9422,0.0030,343.3695,0.0035,10.0041,0.0186,16.9053,0.0013,2.3832,0.0049,0.8064,0.0009,-4.3859,0.1841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.9422,0.0030,343.3695,0.0035,10.6364,0.0470,16.3752,0.0028,2.7239,0.0113,0.8064,0.0009,-4.3859,0.1841
852,852,1066,126.081458081,28.021476742,SER,0.461013751483042,344.6540,0.0011,343.8789,0.0017,8.9915,0.0075,16.7014,0.0006,1.9341,0.0027,0.4734,0.0003,-23.5994,0.0254,344.6540,0.0011,343.8789,0.0017,8.2498,0.0049,16.3043,0.0005,1.8927,0.0016,0.4734,0.0003,-23.5994,0.0254,344.6540,0.0011,343.8789,0.0017,7.5421,0.0061,16.0890,0.0008,1.8532,0.0023,0.4734,0.0003,-23.5994,0.0254,344.6540,0.0011,343.8789,0.0017,6.7760,0.0100,16.0762,0.0010,1.8104,0.0040,0.4734,0.0003,-23.5994,0.0254
853,853,3976,148.103524889,-0.462262138,SER,0.808924843157242,344.6552,0.0039,344.4000,0.0025,7.2372,0.0054,18.2387,0.0007,0.6248,0.0016,0.5761,0.0005,89.2431,0.0537,344.6552,0.0039,344.4000,0.0025,7.1503,0.0058,17.6149,0.0009,0.6958,0.0017,0.5761,0.0005,89.2431,0.0537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.6552,0.0039,344.4000,0.0025,6.9776,0.0140,17.1074,0.0018,0.8369,0.0045,0.5761,0.0005,89.2431,0.0537
855,855,6998,55.323714604,-6.104518574,DUP,1.23112287892438,344.1386,0.0055,344.7485,0.0035,32.1713,0.0245,15.6178,0.0007,0.9157,0.0012,0.5785,0.0002,-61.4075,0.0291,344.1386,0.0055,344.7485,0.0035,32.9911,0.0160,14.9096,0.0005,1.1345,0.0009,0.5785,0.0002,-61.4075,0.0291,344.1386,0.0055,344.7485,0.0035,33.7734,0.0215,14.5777,0.0006,1.3432,0.0010,0.5785,0.0002,-61.4075,0.0291,344.1386,0.0055,344.7485,0.0035,34.6201,0.0356,14.3287,0.0008,1.5692,0.0016,0.5785,0.0002,-61.4075,0.0291
856,856,9714,3.385375173,-0.478374952,REX,1.06289810632704,343.4325,0.0023,344.0386,0.0026,6.7921,0.0054,18.3930,0.0006,0.8478,0.0015,0.8874,0.0004,-14.2018,0.2211,343.4325,0.0023,344.0386,0.0026,6.4240,0.0063,17.7481,0.0011,1.1533,0.0022,0.8874,0.0004,-14.2018,0.2211,343.4325,0.0023,344.0386,0.0026,6.0728,0.0106,17.4300,0.0016,1.4448,0.0042,0.8874,0.0004,-14.2018,0.2211,343.4325,0.0023,344.0386,0.0026,5.6926,0.0162,17.2937,0.0021,1.7604,0.0065,0.8874,0.0004,-14.2018,0.2211
