GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,Group,brickid,brickname,objid,type,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000,_DEJ2000,Gal,zmemb,gmemb,FUV,NUV
936r,203.31742466365608,11.0757088000823,5000.0,0.0166666666666666,,6.558179149412862,13.523438082551651,24.29822022297999,53.29466468956373,52.97059359227958,30.713009998203567,40.89672944421723,13.313126730716409,17.453459848869187,0.5236634965609877,-1.327531736622596,-0.4478861985436522,0.0068999502048368,0.1196080148220062,2.8439559390374347,0.0998663731521964,-0.0203728015915741,0.03125,0.1275930383576149,0.2605858633615416,0.0152382826714177,0.473255346366577,0.0367920810442103,13.03108046200764,0.6300288076626146,325.070389270858,313.3655253937451,0.4491795758904648,2.5626829792076142,1.0,0.0,0.27,0.3462954865095246,1.3019753,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1184.0,18.3,64.8,0.0,3.0,0.02342,0.0046500000171363,5.0,0.0,3.0,50.0,3.4,5.0,8.8,0.0,0.0,0.0,0.0,140,394201,2032p110,4440,EXP,0.032465667,1.5334542,1.3732986,0.60345554,0.5467492,1.4302425,1.3019753,1.2837367,1.2873573,1.0,0.0,0.2854012,1516.906,-0.53839314,14.957566,-0.30675858,27.343058,22.035824,22.155588,23.048388,23.155529,24.412792,21.043444,,17.687359,-0.11976433,-0.8927994,-0.9999409,-0.10714149,203.3178333,11.0760278,1,0.0,,19.9236,19.6227
937r,203.3395259516145,11.102313257381043,5000.0,0.0166666666666666,,2.8846269214181777,6.042670329324331,10.932596217854057,59.26493027545394,59.609031028982216,13.478303975533208,16.205875117893903,7.0246555036614575,8.293646101439196,0.5111566914762372,-1.844597096897732,-0.1514685890424978,-0.0773538719073099,0.2575693726539612,2.8931682795840774,0.0799381039154214,-0.0067989682721689,0.0063025210084033,0.0,0.002226247147558,0.0219625542871863,0.8251450072714899,0.1707135838587206,5.764210609814797,1.0872540918085942,319.9365371467275,319.88798176893926,0.2753424309148403,2.100063044470761,0.0,0.0,0.27,0.3462954865095246,1.3211367,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,831.0,18.8,44.2,0.0,3.0,0.03001,0.0044499998912215,6.7,0.0,3.0,50.0,3.7,6.7,19.0,0.0,0.0,0.0,0.0,140,394201,2032p110,4939,SER,0.0330969,47.024063,62.717968,76.754196,74.96086,1.3771435,1.3211367,1.2837367,1.3089392,2.3032725,7698.785,1.6436003,143013.31,0.1287432,576710.5,0.08894523,467063.47,18.3192,18.00652,17.787245,17.812914,18.353687,18.833185,17.468266,14.843488,0.3126812,0.21927452,0.19360542,-0.025669098,203.3395,11.1023333,4,0.144162,,19.4728,19.2852
938r,203.32531533034384,11.088201821215334,5000.0,0.0166666666666666,,12.517674818576031,23.0770149193948,33.64869288264708,211.81613087811684,208.14302274546387,42.00728220605913,49.51784006454562,22.949736309488056,28.585016793296656,0.4943892544495959,-0.8648939113192122,-0.9134017099302856,0.0422251082317294,0.1953471153974533,2.147222664623482,0.6904463104321177,0.1098183897399375,0.6473988439306358,0.9370358256306042,0.0494087191116389,0.820988350468909,0.4407707976864212,0.0811596271824643,16.306807622594835,0.4158895452072605,311.2026766718497,315.84753860076484,0.2507504015942238,0.1860631449230544,0.0,0.0,0.27,0.3462954865095246,1.3019753,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3576.0,18.3,195.8,0.0,3.0,0.03982,0.0044900001958012,8.9,0.0,3.0,50.0,4.4,8.9,18.6,0.0,0.0,0.0,0.0,140,394201,2032p110,4567,EXP,0.032768723,1.3567947,1.7066705,2.3943243,2.2828147,1.4302425,1.3019753,1.2837367,1.2873573,1.0,0.0,0.60215133,1631.2749,0.6633352,114.10371,0.11657103,301.46408,22.168715,21.919626,21.552042,21.603823,19.086985,19.694992,,,0.24908829,0.36758423,0.31580353,-0.0517807,203.3247917,11.0883889,2,0.090623,,19.3327,18.8911
939r,203.32888226472937,11.117135409458816,5000.0,0.0166666666666666,,4.2332844557629485,12.449478879749693,27.860370643174623,721.1586311786746,720.1223543283243,36.44199826554669,37.871157971309934,13.223405055960107,13.98243375431636,0.5841558113881918,-2.3483631840080914,0.5589869528891569,-0.0751082293028148,0.334717333316803,4.091547189557298,0.0895014673826709,-0.0018483672424952,0.0262246412666996,0.0204786075367167,0.004376945926145,0.1801482861942593,0.3871584004610706,0.3860533227035978,10.927278980720198,1.8966399336196744,319.9936001184949,320.0001622736024,0.1635339851611217,0.0455220030157571,0.0,0.0,0.27,0.3462954865095246,1.3452182,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,6289.0,19.5,322.6,0.0,3.0,0.04601,0.0043000001460313,10.7,0.0,3.0,50.0,4.8,10.7,24.8,0.0,0.0,0.0,0.0,140,394201,2032p110,4676,SER,0.03348682,444.59644,842.88495,1136.9773,1373.2654,1.3771435,1.3452182,1.2837367,1.2813256,5.030911,116480.73,5.2069173,202146.27,-0.16661172,1.3853385E7,-0.020259816,9312800.0,15.880085,15.185579,14.86062,14.655614,14.964231,15.456468,13.551179,12.41107,0.6945057,0.3249588,0.5299654,0.2050066,203.3288333,11.1170833,3,0.025391,,18.4376,17.7974
742r,353.7522590158593,-47.96244482397974,5000.0,0.0166666666666666,,1.9046969141718288,4.058185649608208,8.194127824119409,52.584002750449386,52.60223207740634,10.223972023671402,10.410836017955726,4.378281763223542,4.441191589731917,0.5583756138391238,-1.8753755470460407,0.1035945426065696,-0.0348853433386671,0.3306097686290741,3.1683842812488683,0.0783881850175274,0.0728006997029524,0.0108695652173913,0.0055746752721747,0.0288016398404782,0.1355821475506181,0.4495810213652649,0.2921023127339989,3.498857757708556,1.5343163401593047,319.9946424136106,319.9981163703324,0.0743223447507277,2.059756945343176,0.0,0.0,0.27,0.3462954865095246,1.2105545,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,707.0,15.8,44.8,0.0,3.0,0.02676,0.0021299999207258,12.6,0.0,3.0,50.0,4.9,12.6,36.4,0.0,0.0,0.0,0.0,218,85873,3538m480,2341,SER,0.009561504,37.38315,60.912346,90.43571,95.35549,1.2300484,1.2105545,1.1560531,1.0610044,6.0,2423.1975,1.0790249,353243.84,-0.004933941,481815.6,0.10908384,827149.75,18.56831,18.038237,17.60915,17.551636,16.593628,16.36839,15.338296,15.024669,0.53007317,0.4290867,0.48660088,0.05751419,353.752,-47.9621944,2,0.0,,19.8617,19.7823
743r,353.7836501785092,-47.97199968875869,5000.0,0.0166666666666666,,6.193875591295597,14.024331739358312,24.961562768802565,131.9075352988383,131.68340377546014,32.5764678547934,33.42702930696819,14.045951021191431,14.586260120828648,0.4969987557624048,-1.8897927597992887,-0.1902297764351885,-0.0976524254073205,0.1717936545610427,3.026546468835862,0.0912755633315843,0.001652818870866,0.0292682926829268,0.0634824210790554,0.0224100844216307,0.12977284602,0.1745088810096994,0.0682856156716962,12.565132427118863,0.8289723430909194,320.34604727657506,320.31725823979696,0.0506514218728735,2.2984251933340367,1.0,0.0,0.27,0.3462954865095246,1.187415,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3577.0,15.2,235.5,0.0,3.0,0.02048,0.0021899999119341,9.4,0.0,3.0,50.0,4.5,9.4,19.5,0.0,0.0,0.0,0.0,218,85873,3538m480,3174,SER,0.009992989,107.70879,169.73643,204.51257,229.48016,1.2923788,1.187415,1.1560531,1.0610044,2.0354476,119105.66,5.4185214,87169.21,0.018271064,1691149.9,0.10006484,3587036.0,17.419373,16.925562,16.7232,16.598137,17.336948,17.805357,,13.751898,0.49381065,0.20236206,0.327425,0.12506294,353.784,-47.9716944,4,0.0,,19.492,19.2201
744r,353.7668142169675,-47.97571665768125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,218,85873,3538m480,2682,EXP,0.009589927,11.217778,12.149515,11.148139,11.712605,1.3172356,1.2111969,1.1773747,1.0451052,1.0,0.0,0.6716016,209306.56,0.059565704,85124.06,-0.25858763,114497.26,19.875233,19.788603,19.881994,19.828367,19.957586,20.476854,17.127066,14.141846,0.08662987,-0.09339142,-0.039764404,0.053627014,353.767,-47.9753889,3,0.0,,20.3993,20.1782
745r,353.7463936403262,-47.9895348772686,5000.0,0.0166666666666666,,1.5,1.5,1.5,0.0,0.0,1.0,1.0,14.212979871335277,16.581686782433998,0.6859055872228472,-1.64757841562716,0.5770044987827161,0.1230331315784434,0.0555635392665863,0.0,100.0,-99.0,0.5483870967741935,0.8298322203008491,0.1814910385423071,0.5853608168940497,0.5026325633536266,0.0651739426696688,12.63852996190298,0.01,332.861554313252,316.0168549734468,0.4715495648555988,2.941361870035633,1.0,1.0,0.27,0.3462954865095246,1.2217911,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,704.0,16.1,43.8,0.0,3.0,0.01726,0.0021800000686198,7.9,0.0,3.0,50.0,4.1,7.9,22.7,0.0,0.0,0.0,0.0,218,85873,3538m480,2223,REX,0.008985876,1.4657472,1.9634894,2.0534656,2.145371,1.3189907,1.2217911,1.2218741,1.0344666,1.0,0.0,0.5791633,10402.271,0.0,0.0,0.0,0.0,22.084852,21.76743,21.71878,21.671244,,21.767597,,13.459266,0.31742287,0.048648834,0.096185684,0.04753685,353.747,-47.9891111,1,0.0,,20.2791,20.3395
401r,196.82979920713043,13.639913391358004,5000.0,0.0166666666666666,,9.803695205844164,25.351259879546728,43.74673209404296,1352.7093318389816,1350.0817815983942,53.17519363392505,58.831568704791415,27.2918887696434,30.139251607635643,0.5094208428170104,-2.0593333417236885,-0.0112488222412823,-0.1089207001107524,0.3310356736183166,3.2477790791399035,0.1565907959657702,0.0408514740891369,0.0864138262121939,0.1058083941313809,0.0418252591659616,0.2372509599100221,0.3224835953102112,0.187033211837243,25.73047430312317,0.813209488896072,320.9523926827837,321.1220383746096,0.1798307229040856,0.010804236013963,0.0,0.0,0.27,0.3462954865095246,1.1774454,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,11643.0,14.9,779.5,0.0,3.0,0.05224,0.0050699999555945,10.3,0.0,3.0,50.0,4.6,10.3,31.3,0.0,0.0,0.0,0.0,279,409663,1968p137,6772,DUP,0.027650625,0.0,0.0,0.0,0.0,1.3657042,1.1774454,1.165321,1.5966079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,196.8293333,13.6400556,5,0.0,,17.8783,17.3566
402r,196.83751658082005,13.629049166631251,5000.0,0.0166666666666666,,3.9471929699404806,9.52018674940425,20.10754506102425,229.7636152831156,227.7823249055131,24.86337141579217,37.0470545185905,10.714185601085472,14.987923360620083,0.5832414079077631,-2.051503732562316,0.3487370558091127,-0.0347500249974764,0.2986775636672973,3.5353534598702128,0.1417501999035015,0.0163106486097481,0.0364298724954462,0.0152871648808368,0.0452199506087714,0.2209980823632035,0.4017374238935238,0.2858347618656714,12.83114984227572,1.171054595996733,319.90802079753087,319.99322488594765,0.6696733645852484,0.1019508279003913,0.0,0.0,0.27,0.3462954865095246,1.1774454,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2098.0,14.9,140.5,0.0,3.0,0.04668,0.0052000000141561,9.0,0.0,3.0,50.0,4.6,9.0,23.7,0.0,0.0,0.0,0.0,279,409663,1968p137,3134,SER,0.027394893,115.88152,253.60138,377.0642,487.78848,1.3657042,1.1774454,1.165321,1.4583284,2.4382195,44416.234,4.4607253,531900.2,-0.4987977,3297998.8,-0.11726277,2711161.5,17.339964,16.48962,16.058962,15.779421,15.869381,16.281212,14.9529,15.479726,0.8503437,0.43065834,0.71019936,0.27954102,196.8377917,13.6288056,6,0.099919,,20.056,19.1825
403r,196.8227690845441,13.646219270937411,5000.0,0.0166666666666666,,12.360515324053512,25.10477607381227,40.07963901359042,512.5657150624855,516.1683808403233,48.49216629561818,59.39954901402282,29.537092537338147,34.19510139256532,0.4414885833205655,-1.5471257325331775,-0.7024733799177088,-0.1049767793347518,0.2286055386066436,2.5544361196972645,0.2243230402916006,0.011606797535392,0.1203703703703703,0.1684117036282054,0.1025239169321164,0.1339502334437336,0.7286267630661722,0.0939634236106375,26.488237953556418,0.4573891875712562,319.414258524204,315.4050328877529,0.3139042127585308,1.8743938085639595,0.0,0.0,0.27,0.3462954865095246,1.0821123,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,6561.0,12.6,520.1,0.0,3.0,0.04966,0.0051899999380111,9.6,0.0,3.0,50.0,5.1,9.6,19.6,0.0,0.0,0.0,0.0,279,409663,1968p137,2777,SER,0.027672172,371.49518,623.2948,795.781,907.46014,1.2711605,1.0821123,1.1778078,1.5966079,1.348611,321995.12,10.968384,26353.469,0.21187277,4748825.5,0.15365492,3679989.0,16.075117,15.513267,15.248016,15.105432,15.968571,16.618952,15.546504,,0.56185055,0.2652502,0.407835,0.1425848,196.8231667,13.6465833,4,0.026784,,18.6093,18.0461
404r,196.85988002292297,13.64145547415584,5000.0,0.0166666666666666,,6.581165019748807,14.37071736683572,24.84384874739923,181.67757548103916,180.4998598556488,31.962351065010168,34.935892142292765,14.380294808670232,15.754264150833563,0.4960555154630161,-1.903923948143032,-0.1851059023949499,-0.1005504684834955,0.2038078010082245,2.8845804793244523,0.0242431322571161,0.0166991002393404,0.0094258783204798,0.0290607658928086,0.0230178745592386,-0.007513356129932,0.2163735144192942,0.0958340084374371,13.893708690891,0.7035579394698108,319.8834832388613,319.69833167574143,0.1835583789143448,1.958745343021534,0.0,0.0,0.27,0.3462954865095246,1.0793449,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2816.0,12.6,224.4,0.0,3.0,0.03598,0.0048899999819695,7.4,0.0,3.0,50.0,4.1,7.4,16.9,0.0,0.0,0.0,0.0,279,409663,1968p137,3748,SER,0.027907344,145.67363,247.95177,311.63626,364.24536,1.2650603,1.0793449,1.1733217,1.4583284,1.9536148,64248.246,6.0679736,26418.78,0.0932291,1465449.5,0.07563344,1234021.1,17.091547,16.514082,16.26588,16.096516,16.813326,17.465416,15.584532,,0.57746506,0.24820137,0.4175663,0.16936493,196.8599583,13.6415556,7,0.063226,,19.2524,18.8211
405r,196.7985132163119,13.65916868947854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,279,409663,1968p137,2095,REX,0.02733133,220.69151,350.3167,439.00616,488.4948,1.211056,0.9491013,1.1778078,1.5164542,1.0,0.0,3.1676817,323007.88,0.0,0.0,0.0,0.0,16.640535,16.138847,15.893824,15.77785,16.096306,16.618484,14.569669,14.187641,0.501688,0.24502373,0.3609972,0.11597347,196.79875,13.6591944,2,0.027162,,18.7777,18.2494
406r,196.80310523436927,13.646755134146984,5000.0,0.0166666666666666,,4.512668620783312,9.117075927558307,16.590638620352177,89.61136135100125,89.74210989700177,20.58682315912313,21.91976564563315,9.235839127738902,10.59426977919176,0.4930384541339972,-1.7898351517115336,-0.279103891900621,-0.0876790164952459,0.2351618707180023,2.827148302293516,0.1088520976059695,0.0074427907732067,0.0038095238095238,0.0,0.0135730753383067,0.1418348020045691,0.222532097030889,0.1230948539041827,8.699539986504378,0.7910748086724437,319.9985919685525,319.8609674413383,0.2638935756962341,2.1231562052865334,1.0,0.0,0.27,0.3462954865095246,0.9491013,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1095.0,9.7,112.8,0.0,3.0,0.04045,0.0052800001576542,7.7,0.0,3.0,50.0,4.1,7.7,19.7,0.0,0.0,0.0,0.0,279,409663,1968p137,2249,SER,0.027176252,53.806057,97.50887,131.33313,156.00764,1.211056,0.9491013,1.1778078,1.4638916,1.2580292,34720.426,3.037944,151367.95,0.059236392,702846.7,0.17871097,1322344.5,18.172922,17.52739,17.204063,17.017136,17.235886,17.707249,16.718088,,0.6455326,0.3233261,0.5102539,0.1869278,196.8030833,13.6468056,3,0.100102,,20.2559,19.7801
407r,196.7951346691029,13.68061652665661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,279,409663,1968p137,1999,SER,0.027497085,3.3802836,3.7513561,3.761656,3.9662006,1.1344417,0.99693066,1.165321,1.7451943,0.5,399.10934,1.7079713,1438.5641,0.18042621,6100.1704,-0.009272594,2348.1006,21.177618,21.06453,21.061552,21.004063,,20.45146,,,0.11308861,0.0029773712,0.060466766,0.057489395,196.795,13.6807222,1,0.0,,19.9962,19.8683
760r,198.67305142325984,21.79298972892421,5000.0,0.0166666666666666,,6.903029821091712,17.881447909743702,28.00407497121581,786.6864143882801,787.2110571016797,34.77234197419762,35.75142556382401,18.32368983117237,18.831083877701406,0.4587649993195828,-2.100745647180148,-0.2332965198722227,-0.1648262956316536,0.3955937922000885,3.0409074105494343,0.1297133188844037,0.0354635299005526,0.0657894736842105,0.2932898159139827,0.0372773183544532,0.1867644008028944,0.239513436485921,0.2272662521028807,18.058860169450668,0.5242830486125134,320.19947878596804,320.22474601180943,0.0448436394885229,2.7062873959759948,0.0,0.0,0.27,0.3462954865095246,1.2868928,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,6088.0,17.8,341.2,0.0,3.0,0.05641,0.004929999820888,11.4,0.0,3.0,50.0,4.3,11.4,41.1,0.0,0.0,0.0,0.0,135,453583,1986p217,5671,DUP,0.025763217,0.0,0.0,0.0,0.0,1.513739,1.2868928,1.533501,1.2279773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,198.67325,21.79325,2,0.0629,,18.2469,17.5721
761r,198.687056301556,21.81527431282044,5000.0,0.0166666666666666,,4.500961041423985,9.935810621200512,18.044095143563997,58.75475324117546,58.574730014564615,26.329987573224617,29.373478502162573,9.85334813639733,12.394898930911388,0.5719143845378906,-1.7606101482559104,0.0910790362039044,-0.0055295699150598,0.159632459282875,3.015149272628244,0.236280549365332,0.0804652838057951,0.0472222222222222,0.1594866038457531,0.1053586301200392,0.2571111343566542,0.2998763374543655,0.0818184804219732,8.04375117809813,0.7581502465922417,320.3934177052156,320.35167085973274,0.2673057445309332,1.7160922995476453,0.0,0.0,0.27,0.3462954865095246,1.2868928,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1026.0,17.8,57.5,0.0,3.0,0.0322,0.0049999998882412,6.4,0.0,3.0,50.0,3.6,6.4,13.4,0.0,0.0,0.0,0.0,135,453583,1986p217,3213,SER,0.025306696,40.535767,58.41091,72.56581,75.36225,1.513739,1.2868928,1.533501,1.2279773,1.424702,15747.694,2.966039,46409.434,0.18396711,596629.4,0.15072006,518641.28,18.480404,18.083765,17.84817,17.807116,17.962353,18.249283,18.122597,13.226546,0.39663887,0.2355957,0.27664948,0.041053772,198.6871667,21.8151667,4,0.0,,19.7059,19.4121
762r,198.6642504531441,21.80898887784661,5000.0,0.0166666666666666,,4.833329294633944,8.95329835038316,14.19463600078054,204.8552610944967,204.74829785268545,18.1651542942674,18.98159556213241,9.062507308876294,9.492867873478133,0.4330904374623785,-1.5827944005151986,-0.7193258150041939,-0.1182488885838579,0.3932267725467682,2.3393893779039803,0.1323799942717634,0.0342099544641288,0.002805049088359,0.0,0.0190178413345877,0.112580670710857,0.2769203005252541,0.2894194676727851,8.778191845045706,0.5604825320808026,319.81284109872644,319.6957936716819,0.0919188692509509,1.4132969762753738,0.0,0.0,0.27,0.3462954865095246,1.2868928,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1515.0,17.8,84.9,0.0,3.0,0.06578,0.0050599998794496,13.0,0.0,3.0,50.0,4.7,13.0,43.6,0.0,0.0,0.0,0.0,135,453583,1986p217,2738,SER,0.025709666,135.37189,214.87994,255.1917,295.13278,1.513739,1.2868928,1.533501,1.2279773,0.73023564,402469.25,2.4443812,664111.2,0.06774916,6544295.0,0.021906655,3459419.5,17.171179,16.66951,16.482834,16.324957,16.64966,17.108892,14.984209,,0.50166893,0.18667603,0.344553,0.15787697,198.664375,21.8091389,1,0.062813,,19.3531,18.9234
763r,198.68223161431092,21.798619773430477,5000.0,0.0166666666666666,,8.082091743994832,17.015716244975874,27.478686535397777,510.7705666363235,521.9015172099728,32.95840416317191,52.64623541184256,18.69040158571617,24.991953003361868,0.5020416419793321,-1.9086610967197095,-0.1521917321755475,-0.0952826668845009,0.283811867237091,2.657360969172753,0.1509333960921195,0.0224997422641489,0.0131736526946107,0.1516345729010465,0.0233671517475314,0.1801869147218059,0.3322540743752878,0.1797352760749884,20.29901360101065,0.656583391000601,320.5580836064389,319.4086729905728,0.4314789922922652,2.3471465457363405,0.0,0.0,0.27,0.3462954865095246,1.2868928,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,5556.0,17.8,311.4,0.0,3.0,0.04939,0.0050200000405311,9.8,0.0,3.0,50.0,4.5,9.8,26.3,0.0,0.0,0.0,0.0,135,453583,1986p217,3123,SER,0.025566345,323.368,591.72876,797.14294,961.6808,1.513739,1.2868928,1.533501,1.2279773,1.5276916,556203.0,6.599039,148416.94,0.009417748,5215815.5,0.18491936,1.182346E7,16.225758,15.569694,15.24616,15.042422,15.394241,15.871564,14.147707,13.638194,0.65606403,0.323534,0.5272713,0.20373726,198.6822917,21.7986389,3,0.063009,,18.9592,18.5112
